,stn,clade,sum,lat,lon
177,GP15_02_3,Actinoalloteichus,3.51270194639816e-05,55.08013,-155.72003
178,GP15_02_4,Actinoalloteichus,2.61431053312301e-05,55.07994,-155.72033
179,GP15_02_5,Actinoalloteichus,3.40499781350451e-05,53.68004,-153.79988
180,GP15_02_6,Actinoalloteichus,9.54344701082899e-05,52.00014,-151.99978
181,GP15_02_8,Actinoalloteichus,0.0,47.00009,-151.99986
182,GP15_02_9,Actinoalloteichus,0.0,44.50019,-151.99984
183,GP15_02_10,Actinoalloteichus,0.0,41.99998,-151.99985
184,GP15_02_12,Actinoalloteichus,0.0,37.00007,-152.00017
185,GP15_02_14,Actinoalloteichus,0.0,32.00006,-151.99991
186,GP15_02_15,Actinoalloteichus,0.0,29.5003,-152.0005
187,GP15_02_16,Actinoalloteichus,0.0,26.99984,-152.00004
188,GP15_02_18,Actinoalloteichus,0.0,22.00015,-152.00005
189,GP15_02_18-3,Actinoalloteichus,0.0,19.68113,-154.51301
190,GP15_02_19,Actinoalloteichus,0.0,17.49998,-152.00007
191,GP15_02_21,Actinoalloteichus,0.0,11.00013,-152.00001
192,GP15_02_23,Actinoalloteichus,0.0,7.52686,-152.01638
193,GP15_02_25,Actinoalloteichus,0.0,5.01547,-152.0233
194,GP15_02_27,Actinoalloteichus,0.0,2.49982,-152.01363
195,GP15_02_29,Actinoalloteichus,0.0,0.0022,-152.01378
196,GP15_02_31,Actinoalloteichus,0.0,-2.50475,-152.00003
197,GP15_02_33,Actinoalloteichus,0.0,-4.99972,-152.00247
198,GP15_02_35,Actinoalloteichus,0.0,-10.49975,-151.99948
199,GP15_02_37,Actinoalloteichus,0.0,-14.9986,-151.99808
200,GP15_02_39,Actinoalloteichus,0.0,-19.99443,-152.09907
201,GP17-OCE_02_1,Actinoalloteichus,1.46263892269497e-05,-19.9999,-152.0003
202,GP17-OCE_02_3,Actinoalloteichus,0.0,-24.9996,-151.25
203,GP17-OCE_02_6,Actinoalloteichus,0.0,-32.5,-150.0012
204,GP17-OCE_02_8,Actinoalloteichus,0.0,-37.5001,-149.2803
205,GP17-OCE_02_10,Actinoalloteichus,0.0,-42.5003,-148.4706
206,GP17-OCE_02_12,Actinoalloteichus,0.0,-47.5,-147.5199
207,GP17-OCE_02_14,Actinoalloteichus,0.0,-52.312,-146.4033
208,GP17-OCE_02_16,Actinoalloteichus,0.0,-54.9995,-145.6559
209,GP17-OCE_02_18,Actinoalloteichus,0.0,-56.1052,-145.3377
210,GP17-OCE_02_20,Actinoalloteichus,2.14383910068736e-05,-57.6014,-144.8581
211,GP17-OCE_02_22,Actinoalloteichus,0.0,-59.9971,-143.9992
212,GP17-OCE_02_25,Actinoalloteichus,0.0,-66.9998,-134.9994
213,GP17-OCE_02_27,Actinoalloteichus,0.0,-67.0003,-115.0079
214,GP17-OCE_02_29,Actinoalloteichus,0.0,-66.9988,-100.001
215,GP17-OCE_02_32,Actinoalloteichus,0.0,-59.9984,-82.4956
216,GP17-OCE_02_33,Actinoalloteichus,1.10152095666553e-05,-57.0001,-78.9996
217,GP17-OCE_02_35,Actinoalloteichus,5.26673507480622e-06,-54.3512,-76.5493
218,GP17-OCE_02_37,Actinoalloteichus,0.0,-53.4991,-75.751
219,GP17-OCE_02_38,Actinoalloteichus,6.02006758108874e-05,-52.7019,-75.0972
220,GP15_02_1,Aeromicrobium,0.000129136468357554,56.05909,-156.96154
221,GP15_02_3,Aeromicrobium,5.96360989536233e-05,55.08013,-155.72003
222,GP15_02_4,Aeromicrobium,2.95892419430741e-05,55.07994,-155.72033
223,GP15_02_5,Aeromicrobium,5.8521250299777e-05,53.68004,-153.79988
224,GP15_02_6,Aeromicrobium,0.0,52.00014,-151.99978
225,GP15_02_8,Aeromicrobium,1.33113141658354e-05,47.00009,-151.99986
226,GP15_02_9,Aeromicrobium,4.2342534095686096e-05,44.50019,-151.99984
227,GP15_02_10,Aeromicrobium,1.46888152669162e-05,41.99998,-151.99985
228,GP15_02_12,Aeromicrobium,9.28149437368745e-05,37.00007,-152.00017
229,GP15_02_14,Aeromicrobium,7.79688149725086e-05,32.00006,-151.99991
230,GP15_02_15,Aeromicrobium,2.263033167162663e-05,29.5003,-152.0005
231,GP15_02_16,Aeromicrobium,9.21651665600161e-05,26.99984,-152.00004
232,GP15_02_18,Aeromicrobium,0.00010572074861272461,22.00015,-152.00005
233,GP15_02_18-3,Aeromicrobium,0.0001191993186392947,19.68113,-154.51301
234,GP15_02_19,Aeromicrobium,4.1628672083571354e-05,17.49998,-152.00007
235,GP15_02_21,Aeromicrobium,2.92657060583923e-05,11.00013,-152.00001
236,GP15_02_23,Aeromicrobium,5.79287603645762e-05,7.52686,-152.01638
237,GP15_02_25,Aeromicrobium,3.4190312616678004e-05,5.01547,-152.0233
238,GP15_02_27,Aeromicrobium,7.89931833621653e-05,2.49982,-152.01363
239,GP15_02_29,Aeromicrobium,1.80502795529046e-05,0.0022,-152.01378
240,GP15_02_31,Aeromicrobium,6.67813908313986e-05,-2.50475,-152.00003
241,GP15_02_33,Aeromicrobium,1.84715624568224e-05,-4.99972,-152.00247
242,GP15_02_35,Aeromicrobium,9.29787501620259e-06,-10.49975,-151.99948
243,GP15_02_37,Aeromicrobium,3.10257503804093e-05,-14.9986,-151.99808
244,GP15_02_39,Aeromicrobium,3.78130425527891e-06,-19.99443,-152.09907
245,GP17-OCE_02_1,Aeromicrobium,0.000178749052790597,-19.9999,-152.0003
246,GP17-OCE_02_3,Aeromicrobium,0.00022273806533291358,-24.9996,-151.25
247,GP17-OCE_02_6,Aeromicrobium,9.417286610026458e-05,-32.5,-150.0012
248,GP17-OCE_02_8,Aeromicrobium,4.04703852745319e-05,-37.5001,-149.2803
249,GP17-OCE_02_10,Aeromicrobium,7.75826844548775e-06,-42.5003,-148.4706
250,GP17-OCE_02_12,Aeromicrobium,1.602481644895055e-05,-47.5,-147.5199
251,GP17-OCE_02_14,Aeromicrobium,0.0,-52.312,-146.4033
252,GP17-OCE_02_16,Aeromicrobium,0.0,-54.9995,-145.6559
253,GP17-OCE_02_18,Aeromicrobium,0.0,-56.1052,-145.3377
254,GP17-OCE_02_20,Aeromicrobium,1.73878194341463e-05,-57.6014,-144.8581
255,GP17-OCE_02_22,Aeromicrobium,0.0,-59.9971,-143.9992
256,GP17-OCE_02_25,Aeromicrobium,7.75604103512199e-06,-66.9998,-134.9994
257,GP17-OCE_02_27,Aeromicrobium,7.61027047088389e-06,-67.0003,-115.0079
258,GP17-OCE_02_29,Aeromicrobium,1.78716719753022e-05,-66.9988,-100.001
259,GP17-OCE_02_32,Aeromicrobium,8.41556650213795e-06,-59.9984,-82.4956
260,GP17-OCE_02_33,Aeromicrobium,0.0,-57.0001,-78.9996
261,GP17-OCE_02_35,Aeromicrobium,8.54327532871793e-06,-54.3512,-76.5493
262,GP17-OCE_02_37,Aeromicrobium,8.46674436730657e-05,-53.4991,-75.751
263,GP17-OCE_02_38,Aeromicrobium,0.000126538693246651,-52.7019,-75.0972
264,GP15_02_1,Aeromonas,7.2575863097154e-05,56.05909,-156.96154
265,GP15_02_3,Aeromonas,3.49954702265036e-05,55.08013,-155.72003
266,GP15_02_4,Aeromonas,9.649663219535498e-05,55.07994,-155.72033
267,GP15_02_5,Aeromonas,0.0001421132889752432,53.68004,-153.79988
268,GP15_02_6,Aeromonas,7.21437306045344e-05,52.00014,-151.99978
269,GP15_02_8,Aeromonas,0.0004221212236457161,47.00009,-151.99986
270,GP15_02_9,Aeromonas,0.00033706574424526546,44.50019,-151.99984
271,GP15_02_10,Aeromonas,9.334310963025712e-05,41.99998,-151.99985
272,GP15_02_12,Aeromonas,0.0001815918159517671,37.00007,-152.00017
273,GP15_02_14,Aeromonas,0.0001055131202037119,32.00006,-151.99991
274,GP15_02_15,Aeromonas,0.00022759180765619097,29.5003,-152.0005
275,GP15_02_16,Aeromonas,9.820168649256516e-05,26.99984,-152.00004
276,GP15_02_18,Aeromonas,0.00010236975399732949,22.00015,-152.00005
277,GP15_02_18-3,Aeromonas,0.0001408496642097332,19.68113,-154.51301
278,GP15_02_19,Aeromonas,7.862471422955759e-05,17.49998,-152.00007
279,GP15_02_21,Aeromonas,4.424676615439303e-05,11.00013,-152.00001
280,GP15_02_23,Aeromonas,7.799937552359143e-05,7.52686,-152.01638
281,GP15_02_25,Aeromonas,0.00022240883003822836,5.01547,-152.0233
282,GP15_02_27,Aeromonas,0.000254035875062923,2.49982,-152.01363
283,GP15_02_29,Aeromonas,0.00022116811263465,0.0022,-152.01378
284,GP15_02_31,Aeromonas,0.0003261896250232961,-2.50475,-152.00003
285,GP15_02_33,Aeromonas,0.00030937744152496465,-4.99972,-152.00247
286,GP15_02_35,Aeromonas,0.0002508650778215019,-10.49975,-151.99948
287,GP15_02_37,Aeromonas,9.96943329849767e-05,-14.9986,-151.99808
288,GP15_02_39,Aeromonas,3.036288870848697e-05,-19.99443,-152.09907
289,GP17-OCE_02_1,Aeromonas,8.738619020079452e-05,-19.9999,-152.0003
290,GP17-OCE_02_3,Aeromonas,0.0002425726101862882,-24.9996,-151.25
291,GP17-OCE_02_6,Aeromonas,0.0001390804226719056,-32.5,-150.0012
292,GP17-OCE_02_8,Aeromonas,0.0005141118183244665,-37.5001,-149.2803
293,GP17-OCE_02_10,Aeromonas,0.0005528867876771386,-42.5003,-148.4706
294,GP17-OCE_02_12,Aeromonas,0.00023527795491590212,-47.5,-147.5199
295,GP17-OCE_02_14,Aeromonas,0.0004092205568511551,-52.312,-146.4033
296,GP17-OCE_02_16,Aeromonas,0.00029543155044254015,-54.9995,-145.6559
297,GP17-OCE_02_18,Aeromonas,0.0003532251333392967,-56.1052,-145.3377
298,GP17-OCE_02_20,Aeromonas,0.0003726015640525138,-57.6014,-144.8581
299,GP17-OCE_02_22,Aeromonas,0.0001252309453781287,-59.9971,-143.9992
300,GP17-OCE_02_25,Aeromonas,0.00017254958434102696,-66.9998,-134.9994
301,GP17-OCE_02_27,Aeromonas,0.00019185595812464245,-67.0003,-115.0079
302,GP17-OCE_02_29,Aeromonas,0.0041482728689700024,-66.9988,-100.001
303,GP17-OCE_02_32,Aeromonas,0.00013238019233539945,-59.9984,-82.4956
304,GP17-OCE_02_33,Aeromonas,0.0003902314692470003,-57.0001,-78.9996
305,GP17-OCE_02_35,Aeromonas,0.0001609084872364849,-54.3512,-76.5493
306,GP17-OCE_02_37,Aeromonas,0.00016270383589989985,-53.4991,-75.751
307,GP17-OCE_02_38,Aeromonas,0.006651761794387063,-52.7019,-75.0972
308,GP15_02_1,Agarilytica,0.0005294880820623171,56.05909,-156.96154
309,GP15_02_3,Agarilytica,0.0020303995658484536,55.08013,-155.72003
310,GP15_02_4,Agarilytica,0.0021804764252405864,55.07994,-155.72033
311,GP15_02_5,Agarilytica,0.003363269202535878,53.68004,-153.79988
312,GP15_02_6,Agarilytica,0.003003477201512435,52.00014,-151.99978
313,GP15_02_8,Agarilytica,0.0030332453941516544,47.00009,-151.99986
314,GP15_02_9,Agarilytica,0.004024692128495709,44.50019,-151.99984
315,GP15_02_10,Agarilytica,0.002272122260173963,41.99998,-151.99985
316,GP15_02_12,Agarilytica,0.0009406147362386782,37.00007,-152.00017
317,GP15_02_14,Agarilytica,0.0006010005718712721,32.00006,-151.99991
318,GP15_02_15,Agarilytica,0.0009560889647474549,29.5003,-152.0005
319,GP15_02_16,Agarilytica,0.000875914873454221,26.99984,-152.00004
320,GP15_02_18,Agarilytica,0.0007664422845800236,22.00015,-152.00005
321,GP15_02_18-3,Agarilytica,0.0006082504760532832,19.68113,-154.51301
322,GP15_02_19,Agarilytica,0.0007886630005241396,17.49998,-152.00007
323,GP15_02_21,Agarilytica,0.0008790087922550864,11.00013,-152.00001
324,GP15_02_23,Agarilytica,0.0011118879726707957,7.52686,-152.01638
325,GP15_02_25,Agarilytica,0.0009112143791018425,5.01547,-152.0233
326,GP15_02_27,Agarilytica,0.00096270618108708,2.49982,-152.01363
327,GP15_02_29,Agarilytica,0.0005215681240574418,0.0022,-152.01378
328,GP15_02_31,Agarilytica,0.0012399388205893774,-2.50475,-152.00003
329,GP15_02_33,Agarilytica,0.0010817646996552988,-4.99972,-152.00247
330,GP15_02_35,Agarilytica,0.0007686594688387028,-10.49975,-151.99948
331,GP15_02_37,Agarilytica,0.0009018443849554186,-14.9986,-151.99808
332,GP15_02_39,Agarilytica,0.0005110344646866707,-19.99443,-152.09907
333,GP17-OCE_02_1,Agarilytica,0.0008542312151097516,-19.9999,-152.0003
334,GP17-OCE_02_3,Agarilytica,0.0010204269335929504,-24.9996,-151.25
335,GP17-OCE_02_6,Agarilytica,0.001561523424853188,-32.5,-150.0012
336,GP17-OCE_02_8,Agarilytica,0.003490007582426175,-37.5001,-149.2803
337,GP17-OCE_02_10,Agarilytica,0.004586176008027032,-42.5003,-148.4706
338,GP17-OCE_02_12,Agarilytica,0.003746439169601999,-47.5,-147.5199
339,GP17-OCE_02_14,Agarilytica,0.004257241317722029,-52.312,-146.4033
340,GP17-OCE_02_16,Agarilytica,0.005359377032943445,-54.9995,-145.6559
341,GP17-OCE_02_18,Agarilytica,0.0028532089867141976,-56.1052,-145.3377
