,stn,module,sum,lat,lon
24503,GP15_3_27,M00491,0.0,2.49982,-152.01363
24504,GP15_3_29,M00491,2.3267335533276872e-05,0.032,-152.01378
24505,GP15_3_31,M00491,5.5184398387124815e-05,-2.50475,-152.00003
24506,GP15_3_33,M00491,0.0,-4.99972,-152.0347
24507,GP15_3_35,M00491,7.878065021894484e-05,-10.49975,-151.99948
24508,GP15_3_37,M00491,5.369781060658122e-05,-14.9986,-151.99808
24509,GP15_3_39,M00491,0.0,-19.99443,-152.09907
24510,GP17-OCE_3_1,M00491,0.0,-19.9999,-152.0003
24511,GP17-OCE_3_3,M00491,0.0,-24.9996,-151.25
24512,GP17-OCE_3_6,M00491,0.0,-32.5,-150.0012
24513,GP17-OCE_3_8,M00491,0.0,-37.5001,-149.2803
24514,GP17-OCE_3_10,M00491,1.7923227269189946e-05,-42.5003,-148.4706
24515,GP17-OCE_3_12,M00491,8.610977120323485e-06,-47.5,-147.5199
24516,GP17-OCE_3_14,M00491,0.0,-52.312,-146.4033
24517,GP17-OCE_3_16,M00491,0.0,-54.9995,-145.6559
24518,GP17-OCE_3_18,M00491,0.0,-56.1052,-145.3377
24519,GP17-OCE_3_20,M00491,0.0,-57.6014,-144.8581
24520,GP17-OCE_3_22,M00491,0.0,-59.9971,-143.9992
24521,GP17-OCE_3_25,M00491,0.0,-66.9998,-134.9994
24522,GP17-OCE_3_27,M00491,0.0,-67.0003,-115.0079
24523,GP17-OCE_3_32,M00491,0.0,-59.9984,-82.4956
24524,GP17-OCE_3_33,M00491,0.0,-57.0001,-78.9996
24525,GP17-OCE_3_35,M00491,0.0,-54.3512,-76.5493
24526,GP17-OCE_3_37,M00491,7.010536420212349e-06,-53.4991,-75.751
24527,GP17-OCE_3_38,M00491,4.063583193398776e-05,-52.7019,-75.0972
24528,GP15_3_3,M00506,0.0,55.08013,-155.72003
24529,GP15_3_4,M00506,0.0,55.07994,-155.72033
24530,GP15_3_5,M00506,0.0,53.68004,-153.79988
24531,GP15_3_6,M00506,0.0,52.00014,-151.99978
24532,GP15_3_8,M00506,0.0,47.00009,-151.99986
24533,GP15_3_9,M00506,5.934515343835218e-05,44.50019,-151.99984
24534,GP15_3_10,M00506,3.360721746527893e-05,41.99998,-151.99985
24535,GP15_3_12,M00506,5.0780377417945175e-05,37.00007,-152.00017
24536,GP15_3_14,M00506,1.4903704430280987e-05,32.00006,-151.99991
24537,GP15_3_15,M00506,1.3944463537420174e-05,29.5003,-152.0005
24538,GP15_3_16,M00506,0.0,26.99984,-152.00004
24539,GP15_3_18,M00506,0.0,22.00015,-152.00005
24540,GP15_3_18-3,M00506,0.0,19.68113,-154.51301
24541,GP15_3_19,M00506,0.0,17.49998,-152.00007
24542,GP15_3_21,M00506,0.0,11.00013,-152.00001
24543,GP15_3_23,M00506,0.00017325898081050576,7.52686,-152.01638
24544,GP15_3_25,M00506,0.00014451980777473034,5.01547,-152.333
24545,GP15_3_27,M00506,0.0,2.49982,-152.01363
24546,GP15_3_29,M00506,0.0,0.032,-152.01378
24547,GP15_3_31,M00506,0.0,-2.50475,-152.00003
24548,GP15_3_33,M00506,0.0,-4.99972,-152.0347
24549,GP15_3_35,M00506,0.0,-10.49975,-151.99948
24550,GP15_3_37,M00506,0.0,-14.9986,-151.99808
24551,GP15_3_39,M00506,0.0,-19.99443,-152.09907
24552,GP17-OCE_3_1,M00506,0.0,-19.9999,-152.0003
24553,GP17-OCE_3_3,M00506,0.0,-24.9996,-151.25
24554,GP17-OCE_3_6,M00506,3.119980048357664e-05,-32.5,-150.0012
24555,GP17-OCE_3_8,M00506,0.0,-37.5001,-149.2803
24556,GP17-OCE_3_10,M00506,0.0,-42.5003,-148.4706
24557,GP17-OCE_3_12,M00506,0.0,-47.5,-147.5199
24558,GP17-OCE_3_14,M00506,0.0,-52.312,-146.4033
24559,GP17-OCE_3_16,M00506,0.0,-54.9995,-145.6559
24560,GP17-OCE_3_18,M00506,0.0,-56.1052,-145.3377
24561,GP17-OCE_3_20,M00506,0.0,-57.6014,-144.8581
24562,GP17-OCE_3_22,M00506,0.0,-59.9971,-143.9992
24563,GP17-OCE_3_25,M00506,7.37338226245067e-06,-66.9998,-134.9994
24564,GP17-OCE_3_27,M00506,0.0,-67.0003,-115.0079
24565,GP17-OCE_3_32,M00506,0.0,-59.9984,-82.4956
24566,GP17-OCE_3_33,M00506,0.0,-57.0001,-78.9996
24567,GP17-OCE_3_35,M00506,0.0,-54.3512,-76.5493
24568,GP17-OCE_3_37,M00506,0.0,-53.4991,-75.751
24569,GP17-OCE_3_38,M00506,0.0,-52.7019,-75.0972
24570,GP15_3_3,M00520,0.0,55.08013,-155.72003
24571,GP15_3_4,M00520,0.0,55.07994,-155.72033
24572,GP15_3_5,M00520,0.0,53.68004,-153.79988
24573,GP15_3_6,M00520,0.0,52.00014,-151.99978
24574,GP15_3_8,M00520,0.0,47.00009,-151.99986
24575,GP15_3_9,M00520,0.0,44.50019,-151.99984
24576,GP15_3_10,M00520,0.0,41.99998,-151.99985
24577,GP15_3_12,M00520,0.0,37.00007,-152.00017
24578,GP15_3_14,M00520,0.0,32.00006,-151.99991
24579,GP15_3_15,M00520,0.0,29.5003,-152.0005
24580,GP15_3_16,M00520,0.0,26.99984,-152.00004
24581,GP15_3_18,M00520,0.0,22.00015,-152.00005
24582,GP15_3_18-3,M00520,0.0,19.68113,-154.51301
24583,GP15_3_19,M00520,0.0,17.49998,-152.00007
24584,GP15_3_21,M00520,0.0,11.00013,-152.00001
24585,GP15_3_23,M00520,6.00858185878457e-05,7.52686,-152.01638
24586,GP15_3_25,M00520,0.0,5.01547,-152.333
24587,GP15_3_27,M00520,0.0,2.49982,-152.01363
24588,GP15_3_29,M00520,0.0,0.032,-152.01378
24589,GP15_3_31,M00520,0.0,-2.50475,-152.00003
24590,GP15_3_33,M00520,0.0,-4.99972,-152.0347
24591,GP15_3_35,M00520,0.0,-10.49975,-151.99948
24592,GP15_3_37,M00520,0.0,-14.9986,-151.99808
24593,GP15_3_39,M00520,0.0,-19.99443,-152.09907
24594,GP17-OCE_3_1,M00520,0.0,-19.9999,-152.0003
24595,GP17-OCE_3_3,M00520,0.0,-24.9996,-151.25
24596,GP17-OCE_3_6,M00520,0.0,-32.5,-150.0012
24597,GP17-OCE_3_8,M00520,0.0,-37.5001,-149.2803
24598,GP17-OCE_3_10,M00520,0.0,-42.5003,-148.4706
24599,GP17-OCE_3_12,M00520,0.0,-47.5,-147.5199
24600,GP17-OCE_3_14,M00520,0.0,-52.312,-146.4033
24601,GP17-OCE_3_16,M00520,0.0,-54.9995,-145.6559
24602,GP17-OCE_3_18,M00520,0.0,-56.1052,-145.3377
24603,GP17-OCE_3_20,M00520,0.0,-57.6014,-144.8581
24604,GP17-OCE_3_22,M00520,0.0,-59.9971,-143.9992
24605,GP17-OCE_3_25,M00520,0.0,-66.9998,-134.9994
24606,GP17-OCE_3_27,M00520,0.0,-67.0003,-115.0079
24607,GP17-OCE_3_32,M00520,0.0,-59.9984,-82.4956
24608,GP17-OCE_3_33,M00520,0.0,-57.0001,-78.9996
24609,GP17-OCE_3_35,M00520,0.0,-54.3512,-76.5493
24610,GP17-OCE_3_37,M00520,0.0,-53.4991,-75.751
24611,GP17-OCE_3_38,M00520,0.0,-52.7019,-75.0972
24612,GP15_3_3,M00523,0.0,55.08013,-155.72003
24613,GP15_3_4,M00523,0.0,55.07994,-155.72033
24614,GP15_3_5,M00523,0.0,53.68004,-153.79988
24615,GP15_3_6,M00523,0.0,52.00014,-151.99978
24616,GP15_3_8,M00523,0.0,47.00009,-151.99986
24617,GP15_3_9,M00523,0.0,44.50019,-151.99984
24618,GP15_3_10,M00523,0.0,41.99998,-151.99985
24619,GP15_3_12,M00523,0.0,37.00007,-152.00017
24620,GP15_3_14,M00523,0.0,32.00006,-151.99991
24621,GP15_3_15,M00523,0.0,29.5003,-152.0005
24622,GP15_3_16,M00523,0.0,26.99984,-152.00004
24623,GP15_3_18,M00523,0.0,22.00015,-152.00005
24624,GP15_3_18-3,M00523,0.0,19.68113,-154.51301
24625,GP15_3_19,M00523,0.0,17.49998,-152.00007
24626,GP15_3_21,M00523,0.0,11.00013,-152.00001
24627,GP15_3_23,M00523,0.0,7.52686,-152.01638
24628,GP15_3_25,M00523,0.0,5.01547,-152.333
24629,GP15_3_27,M00523,0.0,2.49982,-152.01363
24630,GP15_3_29,M00523,0.0,0.032,-152.01378
24631,GP15_3_31,M00523,0.0,-2.50475,-152.00003
24632,GP15_3_33,M00523,4.653779350885815e-05,-4.99972,-152.0347
24633,GP15_3_35,M00523,0.0,-10.49975,-151.99948
24634,GP15_3_37,M00523,0.0,-14.9986,-151.99808
24635,GP15_3_39,M00523,0.0,-19.99443,-152.09907
24636,GP17-OCE_3_1,M00523,6.479537841756906e-05,-19.9999,-152.0003
24637,GP17-OCE_3_3,M00523,3.875590797085932e-05,-24.9996,-151.25
24638,GP17-OCE_3_6,M00523,6.99176251800633e-05,-32.5,-150.0012
24639,GP17-OCE_3_8,M00523,1.913882433857372e-05,-37.5001,-149.2803
24640,GP17-OCE_3_10,M00523,3.627833953281821e-05,-42.5003,-148.4706
24641,GP17-OCE_3_12,M00523,1.742944766523308e-05,-47.5,-147.5199
24642,GP17-OCE_3_14,M00523,0.0,-52.312,-146.4033
24643,GP17-OCE_3_16,M00523,0.0,-54.9995,-145.6559
24644,GP17-OCE_3_18,M00523,0.0,-56.1052,-145.3377
24645,GP17-OCE_3_20,M00523,0.0,-57.6014,-144.8581
24646,GP17-OCE_3_22,M00523,0.0,-59.9971,-143.9992
24647,GP17-OCE_3_25,M00523,0.0,-66.9998,-134.9994
24648,GP17-OCE_3_27,M00523,0.0,-67.0003,-115.0079
24649,GP17-OCE_3_32,M00523,0.0,-59.9984,-82.4956
24650,GP17-OCE_3_33,M00523,0.0,-57.0001,-78.9996
24651,GP17-OCE_3_35,M00523,0.0,-54.3512,-76.5493
24652,GP17-OCE_3_37,M00523,0.0,-53.4991,-75.751
24653,GP17-OCE_3_38,M00523,0.0,-52.7019,-75.0972
24654,GP15_3_3,M00527,0.0003896231221569731,55.08013,-155.72003
24655,GP15_3_4,M00527,0.000461589192394268,55.07994,-155.72033
24656,GP15_3_5,M00527,0.00044715088931948627,53.68004,-153.79988
24657,GP15_3_6,M00527,0.0004376601143634227,52.00014,-151.99978
24658,GP15_3_8,M00527,0.0003026651896315323,47.00009,-151.99986
24659,GP15_3_9,M00527,0.0004950977542435497,44.50019,-151.99984
24660,GP15_3_10,M00527,9.303527815650096e-05,41.99998,-151.99985
24661,GP15_3_12,M00527,0.0002596019970894539,37.00007,-152.00017
24662,GP15_3_14,M00527,5.4839326240560494e-05,32.00006,-151.99991
24663,GP15_3_15,M00527,0.00022850888292679143,29.5003,-152.0005
24664,GP15_3_16,M00527,1.6345899446793846e-05,26.99984,-152.00004
24665,GP15_3_18,M00527,3.069937906345183e-05,22.00015,-152.00005
24666,GP15_3_18-3,M00527,8.406825672394983e-05,19.68113,-154.51301
24667,GP15_3_19,M00527,3.359021027663294e-05,17.49998,-152.00007
24668,GP15_3_21,M00527,0.0,11.00013,-152.00001
24669,GP15_3_23,M00527,0.00014986674996430175,7.52686,-152.01638
24670,GP15_3_25,M00527,0.00015944561724236229,5.01547,-152.333
24671,GP15_3_27,M00527,0.0001046528919234371,2.49982,-152.01363
24672,GP15_3_29,M00527,0.00017306818412535073,0.032,-152.01378
24673,GP15_3_31,M00527,0.00030502904831635727,-2.50475,-152.00003
24674,GP15_3_33,M00527,0.00020342914248450556,-4.99972,-152.0347
24675,GP15_3_35,M00527,0.0002549073357728342,-10.49975,-151.99948
24676,GP15_3_37,M00527,4.156917792147724e-05,-14.9986,-151.99808
24677,GP15_3_39,M00527,9.392077377056816e-05,-19.99443,-152.09907
24678,GP17-OCE_3_1,M00527,8.631242062523406e-05,-19.9999,-152.0003
24679,GP17-OCE_3_3,M00527,9.538415662326082e-05,-24.9996,-151.25
24680,GP17-OCE_3_6,M00527,8.772733015790258e-06,-32.5,-150.0012
24681,GP17-OCE_3_8,M00527,0.00022369779532769365,-37.5001,-149.2803
24682,GP17-OCE_3_10,M00527,0.000375282880137575,-42.5003,-148.4706
24683,GP17-OCE_3_12,M00527,0.0005997550198602064,-47.5,-147.5199
24684,GP17-OCE_3_14,M00527,0.000570055525459567,-52.312,-146.4033
24685,GP17-OCE_3_16,M00527,0.000275285212733976,-54.9995,-145.6559
24686,GP17-OCE_3_18,M00527,0.0006589951115552231,-56.1052,-145.3377
24687,GP17-OCE_3_20,M00527,0.0005075715429207169,-57.6014,-144.8581
24688,GP17-OCE_3_22,M00527,0.0008935301451242872,-59.9971,-143.9992
24689,GP17-OCE_3_25,M00527,0.0008262201266288614,-66.9998,-134.9994
24690,GP17-OCE_3_27,M00527,0.0005233917506767905,-67.0003,-115.0079
24691,GP17-OCE_3_32,M00527,0.0005882656370815276,-59.9984,-82.4956
24692,GP17-OCE_3_33,M00527,0.0005552106029004986,-57.0001,-78.9996
24693,GP17-OCE_3_35,M00527,0.00035317220660187364,-54.3512,-76.5493
24694,GP17-OCE_3_37,M00527,0.000934154937010053,-53.4991,-75.751
24695,GP17-OCE_3_38,M00527,0.0004802528041306567,-52.7019,-75.0972
24696,GP15_3_3,M00529,0.0,55.08013,-155.72003
24697,GP15_3_4,M00529,5.298879255475248e-06,55.07994,-155.72033
24698,GP15_3_5,M00529,5.434424601654148e-06,53.68004,-153.79988
24699,GP15_3_6,M00529,1.1752471872218808e-05,52.00014,-151.99978
24700,GP15_3_8,M00529,0.0,47.00009,-151.99986
24701,GP15_3_9,M00529,0.0,44.50019,-151.99984
24702,GP15_3_10,M00529,7.172624725808241e-06,41.99998,-151.99985
24703,GP15_3_12,M00529,0.0,37.00007,-152.00017
24704,GP15_3_14,M00529,0.0,32.00006,-151.99991
24705,GP15_3_15,M00529,0.0,29.5003,-152.0005
24706,GP15_3_16,M00529,0.0,26.99984,-152.00004
24707,GP15_3_18,M00529,0.0,22.00015,-152.00005
24708,GP15_3_18-3,M00529,0.0,19.68113,-154.51301
24709,GP15_3_19,M00529,0.0,17.49998,-152.00007
24710,GP15_3_21,M00529,0.0,11.00013,-152.00001
24711,GP15_3_23,M00529,0.0,7.52686,-152.01638
24712,GP15_3_25,M00529,0.0,5.01547,-152.333
24713,GP15_3_27,M00529,0.0,2.49982,-152.01363
24714,GP15_3_29,M00529,0.0,0.032,-152.01378
24715,GP15_3_31,M00529,0.0,-2.50475,-152.00003
24716,GP15_3_33,M00529,0.0,-4.99972,-152.0347
24717,GP15_3_35,M00529,0.0,-10.49975,-151.99948
24718,GP15_3_37,M00529,0.0,-14.9986,-151.99808
24719,GP15_3_39,M00529,0.0,-19.99443,-152.09907
24720,GP17-OCE_3_1,M00529,0.0,-19.9999,-152.0003
24721,GP17-OCE_3_3,M00529,0.0,-24.9996,-151.25
24722,GP17-OCE_3_6,M00529,0.0,-32.5,-150.0012
24723,GP17-OCE_3_8,M00529,0.0,-37.5001,-149.2803
24724,GP17-OCE_3_10,M00529,0.0,-42.5003,-148.4706
24725,GP17-OCE_3_12,M00529,0.0,-47.5,-147.5199
24726,GP17-OCE_3_14,M00529,0.0,-52.312,-146.4033
24727,GP17-OCE_3_16,M00529,1.601772862907283e-05,-54.9995,-145.6559
24728,GP17-OCE_3_18,M00529,4.284142354761163e-05,-56.1052,-145.3377
24729,GP17-OCE_3_20,M00529,3.825875794156042e-06,-57.6014,-144.8581
24730,GP17-OCE_3_22,M00529,1.3553166086865002e-05,-59.9971,-143.9992
24731,GP17-OCE_3_25,M00529,8.551914673252212e-06,-66.9998,-134.9994
24732,GP17-OCE_3_27,M00529,1.2651154850588332e-05,-67.0003,-115.0079
24733,GP17-OCE_3_32,M00529,1.6536177424247883e-05,-59.9984,-82.4956
24734,GP17-OCE_3_33,M00529,1.6456010337702346e-05,-57.0001,-78.9996
24735,GP17-OCE_3_35,M00529,1.7616560582980357e-05,-54.3512,-76.5493
24736,GP17-OCE_3_37,M00529,0.0,-53.4991,-75.751
24737,GP17-OCE_3_38,M00529,0.0,-52.7019,-75.0972
24738,GP15_3_3,M00530,0.0,55.08013,-155.72003
24739,GP15_3_4,M00530,0.0,55.07994,-155.72033
24740,GP15_3_5,M00530,0.0,53.68004,-153.79988
24741,GP15_3_6,M00530,0.0,52.00014,-151.99978
24742,GP15_3_8,M00530,0.0,47.00009,-151.99986
24743,GP15_3_9,M00530,0.0,44.50019,-151.99984
24744,GP15_3_10,M00530,0.0,41.99998,-151.99985
24745,GP15_3_12,M00530,0.0,37.00007,-152.00017
24746,GP15_3_14,M00530,0.0,32.00006,-151.99991
24747,GP15_3_15,M00530,0.0,29.5003,-152.0005
24748,GP15_3_16,M00530,0.0,26.99984,-152.00004
24749,GP15_3_18,M00530,0.0,22.00015,-152.00005
24750,GP15_3_18-3,M00530,3.4909014222097594e-05,19.68113,-154.51301
24751,GP15_3_19,M00530,3.455683503279504e-05,17.49998,-152.00007
24752,GP15_3_21,M00530,0.0,11.00013,-152.00001
24753,GP15_3_23,M00530,7.00280763397914e-05,7.52686,-152.01638
24754,GP15_3_25,M00530,2.851402892439186e-05,5.01547,-152.333
24755,GP15_3_27,M00530,0.0,2.49982,-152.01363
24756,GP15_3_29,M00530,0.0,0.032,-152.01378
24757,GP15_3_31,M00530,3.302361252092376e-05,-2.50475,-152.00003
24758,GP15_3_33,M00530,6.059957284246997e-05,-4.99972,-152.0347
24759,GP15_3_35,M00530,0.0001774227968646,-10.49975,-151.99948
24760,GP15_3_37,M00530,9.196680949995832e-05,-14.9986,-151.99808
24761,GP15_3_39,M00530,0.0002159118383074,-19.99443,-152.09907
24762,GP17-OCE_3_1,M00530,0.0,-19.9999,-152.0003
24763,GP17-OCE_3_3,M00530,0.0,-24.9996,-151.25
24764,GP17-OCE_3_6,M00530,0.0,-32.5,-150.0012
24765,GP17-OCE_3_8,M00530,0.0,-37.5001,-149.2803
24766,GP17-OCE_3_10,M00530,0.0,-42.5003,-148.4706
24767,GP17-OCE_3_12,M00530,0.0,-47.5,-147.5199
24768,GP17-OCE_3_14,M00530,0.0,-52.312,-146.4033
24769,GP17-OCE_3_16,M00530,0.0,-54.9995,-145.6559
24770,GP17-OCE_3_18,M00530,0.0,-56.1052,-145.3377
24771,GP17-OCE_3_20,M00530,0.0,-57.6014,-144.8581
24772,GP17-OCE_3_22,M00530,0.0,-59.9971,-143.9992
24773,GP17-OCE_3_25,M00530,0.0,-66.9998,-134.9994
24774,GP17-OCE_3_27,M00530,0.0,-67.0003,-115.0079
24775,GP17-OCE_3_32,M00530,0.0,-59.9984,-82.4956
24776,GP17-OCE_3_33,M00530,0.0,-57.0001,-78.9996
24777,GP17-OCE_3_35,M00530,0.0,-54.3512,-76.5493
24778,GP17-OCE_3_37,M00530,0.0,-53.4991,-75.751
24779,GP17-OCE_3_38,M00530,2.958049530488815e-05,-52.7019,-75.0972
24780,GP15_3_3,M00531,0.0,55.08013,-155.72003
24781,GP15_3_4,M00531,0.0,55.07994,-155.72033
24782,GP15_3_5,M00531,0.0,53.68004,-153.79988
24783,GP15_3_6,M00531,0.0,52.00014,-151.99978
24784,GP15_3_8,M00531,7.666652748617318e-06,47.00009,-151.99986
24785,GP15_3_9,M00531,0.0,44.50019,-151.99984
24786,GP15_3_10,M00531,0.0,41.99998,-151.99985
24787,GP15_3_12,M00531,0.0,37.00007,-152.00017
24788,GP15_3_14,M00531,2.9807408860561975e-05,32.00006,-151.99991
24789,GP15_3_15,M00531,0.0,29.5003,-152.0005
24790,GP15_3_16,M00531,0.0,26.99984,-152.00004
24791,GP15_3_18,M00531,0.0,22.00015,-152.00005
24792,GP15_3_18-3,M00531,0.0,19.68113,-154.51301
24793,GP15_3_19,M00531,0.0,17.49998,-152.00007
24794,GP15_3_21,M00531,1.1407286733430955e-05,11.00013,-152.00001
24795,GP15_3_23,M00531,0.0,7.52686,-152.01638
24796,GP15_3_25,M00531,0.0,5.01547,-152.333
24797,GP15_3_27,M00531,0.0,2.49982,-152.01363
24798,GP15_3_29,M00531,0.0,0.032,-152.01378
24799,GP15_3_31,M00531,0.0,-2.50475,-152.00003
24800,GP15_3_33,M00531,0.0,-4.99972,-152.0347
24801,GP15_3_35,M00531,0.0,-10.49975,-151.99948
24802,GP15_3_37,M00531,0.0,-14.9986,-151.99808
24803,GP15_3_39,M00531,0.0,-19.99443,-152.09907
24804,GP17-OCE_3_1,M00531,1.08977029557411e-05,-19.9999,-152.0003
24805,GP17-OCE_3_3,M00531,9.777326326994902e-06,-24.9996,-151.25
24806,GP17-OCE_3_6,M00531,0.0,-32.5,-150.0012
24807,GP17-OCE_3_8,M00531,9.65667124681835e-06,-37.5001,-149.2803
24808,GP17-OCE_3_10,M00531,3.433411837199443e-06,-42.5003,-148.4706
24809,GP17-OCE_3_12,M00531,9.455190563492456e-06,-47.5,-147.5199
24810,GP17-OCE_3_14,M00531,8.377630012574089e-06,-52.312,-146.4033
24811,GP17-OCE_3_16,M00531,0.0,-54.9995,-145.6559
24812,GP17-OCE_3_18,M00531,7.224240049205098e-06,-56.1052,-145.3377
24813,GP17-OCE_3_20,M00531,1.7143550887618134e-05,-57.6014,-144.8581
24814,GP17-OCE_3_22,M00531,9.62424219629129e-05,-59.9971,-143.9992
24815,GP17-OCE_3_25,M00531,9.850656664460194e-05,-66.9998,-134.9994
24816,GP17-OCE_3_27,M00531,4.260814324617916e-05,-67.0003,-115.0079
24817,GP17-OCE_3_32,M00531,2.1221510887647642e-05,-59.9984,-82.4956
24818,GP17-OCE_3_33,M00531,2.0495721082144562e-05,-57.0001,-78.9996
24819,GP17-OCE_3_35,M00531,9.548471912623808e-06,-54.3512,-76.5493
24820,GP17-OCE_3_37,M00531,3.6601408017186956e-05,-53.4991,-75.751
24821,GP17-OCE_3_38,M00531,1.794181346486315e-05,-52.7019,-75.0972
24822,GP15_3_3,M00532,9.906015816990525e-05,55.08013,-155.72003
24823,GP15_3_4,M00532,0.00015381343091870435,55.07994,-155.72033
24824,GP15_3_5,M00532,8.283750748880566e-05,53.68004,-153.79988
24825,GP15_3_6,M00532,0.00015915373658834548,52.00014,-151.99978
24826,GP15_3_8,M00532,0.00017714029363558072,47.00009,-151.99986
24827,GP15_3_9,M00532,0.00019140364258821868,44.50019,-151.99984
24828,GP15_3_10,M00532,4.8160082595817514e-05,41.99998,-151.99985
24829,GP15_3_12,M00532,9.902247217398702e-05,37.00007,-152.00017
24830,GP15_3_14,M00532,8.390148212317651e-05,32.00006,-151.99991
24831,GP15_3_15,M00532,3.9346685393765464e-05,29.5003,-152.0005
24832,GP15_3_16,M00532,0.00010007776382083572,26.99984,-152.00004
24833,GP15_3_18,M00532,3.690809542062093e-05,22.00015,-152.00005
24834,GP15_3_18-3,M00532,2.5012128746760645e-05,19.68113,-154.51301
24835,GP15_3_19,M00532,8.63682264911825e-05,17.49998,-152.00007
24836,GP15_3_21,M00532,8.591695089607708e-06,11.00013,-152.00001
24837,GP15_3_23,M00532,0.00016470226452611593,7.52686,-152.01638
24838,GP15_3_25,M00532,4.439681740803342e-05,5.01547,-152.333
24839,GP15_3_27,M00532,2.4553314122039012e-05,2.49982,-152.01363
24840,GP15_3_29,M00532,2.6857999755273966e-05,0.032,-152.01378
24841,GP15_3_31,M00532,4.7048125297263736e-05,-2.50475,-152.00003
24842,GP15_3_33,M00532,6.486887265462962e-05,-4.99972,-152.0347
24843,GP15_3_35,M00532,9.080022173472123e-05,-10.49975,-151.99948
24844,GP15_3_37,M00532,0.00010806019266757625,-14.9986,-151.99808
24845,GP15_3_39,M00532,7.734985959983505e-05,-19.99443,-152.09907
24846,GP17-OCE_3_1,M00532,0.00013558663927522118,-19.9999,-152.0003
24847,GP17-OCE_3_3,M00532,0.00015044763969145847,-24.9996,-151.25
24848,GP17-OCE_3_6,M00532,6.540167523846111e-05,-32.5,-150.0012
24849,GP17-OCE_3_8,M00532,5.5504383699178356e-05,-37.5001,-149.2803
24850,GP17-OCE_3_10,M00532,0.0001361788542900388,-42.5003,-148.4706
24851,GP17-OCE_3_12,M00532,0.0001833375510116073,-47.5,-147.5199
24852,GP17-OCE_3_14,M00532,0.0002766097364592632,-52.312,-146.4033
24853,GP17-OCE_3_16,M00532,0.00021955309460879632,-54.9995,-145.6559
24854,GP17-OCE_3_18,M00532,0.0004535530198037097,-56.1052,-145.3377
24855,GP17-OCE_3_20,M00532,0.0002758654665974679,-57.6014,-144.8581
24856,GP17-OCE_3_22,M00532,0.00043308767846073006,-59.9971,-143.9992
24857,GP17-OCE_3_25,M00532,0.00043106018309810204,-66.9998,-134.9994
24858,GP17-OCE_3_27,M00532,0.00044345426580398546,-67.0003,-115.0079
24859,GP17-OCE_3_32,M00532,0.00030366652792901026,-59.9984,-82.4956
24860,GP17-OCE_3_33,M00532,0.00017379775106211328,-57.0001,-78.9996
24861,GP17-OCE_3_35,M00532,0.00020677307242494985,-54.3512,-76.5493
24862,GP17-OCE_3_37,M00532,0.0004654976262768302,-53.4991,-75.751
24863,GP17-OCE_3_38,M00532,0.00023969451795534326,-52.7019,-75.0972
24864,GP15_3_3,M00545,5.8365339884664685e-05,55.08013,-155.72003
24865,GP15_3_4,M00545,5.1741997435817125e-05,55.07994,-155.72033
24866,GP15_3_5,M00545,0.0,53.68004,-153.79988
24867,GP15_3_6,M00545,0.0,52.00014,-151.99978
24868,GP15_3_8,M00545,0.0,47.00009,-151.99986
24869,GP15_3_9,M00545,3.0919323640149876e-05,44.50019,-151.99984
24870,GP15_3_10,M00545,3.501928542600494e-05,41.99998,-151.99985
24871,GP15_3_12,M00545,0.0,37.00007,-152.00017
24872,GP15_3_14,M00545,0.0,32.00006,-151.99991
24873,GP15_3_15,M00545,0.0,29.5003,-152.0005
24874,GP15_3_16,M00545,0.0,26.99984,-152.00004
24875,GP15_3_18,M00545,0.0,22.00015,-152.00005
24876,GP15_3_18-3,M00545,0.0,19.68113,-154.51301
24877,GP15_3_19,M00545,0.0,17.49998,-152.00007
24878,GP15_3_21,M00545,0.0,11.00013,-152.00001
24879,GP15_3_23,M00545,0.0,7.52686,-152.01638
24880,GP15_3_25,M00545,3.330630269319721e-05,5.01547,-152.333
24881,GP15_3_27,M00545,0.0,2.49982,-152.01363
24882,GP15_3_29,M00545,0.0,0.032,-152.01378
24883,GP15_3_31,M00545,0.0,-2.50475,-152.00003
24884,GP15_3_33,M00545,0.0,-4.99972,-152.0347
24885,GP15_3_35,M00545,0.0,-10.49975,-151.99948
24886,GP15_3_37,M00545,0.0,-14.9986,-151.99808
24887,GP15_3_39,M00545,0.0,-19.99443,-152.09907
24888,GP17-OCE_3_1,M00545,6.0257886931744895e-05,-19.9999,-152.0003
24889,GP17-OCE_3_3,M00545,5.406286321985416e-05,-24.9996,-151.25
24890,GP17-OCE_3_6,M00545,3.251071647028154e-05,-32.5,-150.0012
24891,GP17-OCE_3_8,M00545,0.0,-37.5001,-149.2803
24892,GP17-OCE_3_10,M00545,0.0,-42.5003,-148.4706
24893,GP17-OCE_3_12,M00545,0.0,-47.5,-147.5199
24894,GP17-OCE_3_14,M00545,0.0,-52.312,-146.4033
24895,GP17-OCE_3_16,M00545,0.0,-54.9995,-145.6559
24896,GP17-OCE_3_18,M00545,0.0,-56.1052,-145.3377
24897,GP17-OCE_3_20,M00545,7.449629848243464e-06,-57.6014,-144.8581
24898,GP17-OCE_3_22,M00545,8.319427736339774e-06,-59.9971,-143.9992
24899,GP17-OCE_3_25,M00545,1.4390808139817514e-05,-66.9998,-134.9994
24900,GP17-OCE_3_27,M00545,0.0,-67.0003,-115.0079
24901,GP17-OCE_3_32,M00545,0.0,-59.9984,-82.4956
24902,GP17-OCE_3_33,M00545,0.0,-57.0001,-78.9996
