,stn,cog,sum,lat,lon
3112,GP17-OCE_02_16,EP,0.0,-54.9995,-145.6559
3113,GP17-OCE_02_18,EP,0.0,-56.1052,-145.3377
3114,GP17-OCE_02_20,EP,0.0,-57.6014,-144.8581
3115,GP17-OCE_02_22,EP,0.0,-59.9971,-143.9992
3116,GP17-OCE_02_25,EP,0.0,-66.9998,-134.9994
3117,GP17-OCE_02_27,EP,0.0,-67.0003,-115.0079
3118,GP17-OCE_02_29,EP,6.46358803106766e-06,-66.9988,-100.001
3119,GP17-OCE_02_32,EP,0.0,-59.9984,-82.4956
3120,GP17-OCE_02_33,EP,0.0,-57.0001,-78.9996
3121,GP17-OCE_02_35,EP,0.0,-54.3512,-76.5493
3122,GP17-OCE_02_37,EP,0.0,-53.4991,-75.751
3123,GP17-OCE_02_38,EP,0.0,-52.7019,-75.0972
3124,GP15_02_1,EPT,0.0,56.05909,-156.96154
3125,GP15_02_3,EPT,0.0,55.08013,-155.72003
3126,GP15_02_4,EPT,0.0,55.07994,-155.72033
3127,GP15_02_5,EPT,0.0,53.68004,-153.79988
3128,GP15_02_6,EPT,0.0,52.00014,-151.99978
3129,GP15_02_8,EPT,0.0,47.00009,-151.99986
3130,GP15_02_9,EPT,0.0,44.50019,-151.99984
3131,GP15_02_10,EPT,0.0,41.99998,-151.99985
3132,GP15_02_12,EPT,0.0,37.00007,-152.00017
3133,GP15_02_14,EPT,0.0,32.00006,-151.99991
3134,GP15_02_15,EPT,0.0,29.5003,-152.0005
3135,GP15_02_16,EPT,0.0,26.99984,-152.00004
3136,GP15_02_18,EPT,0.0,22.00015,-152.00005
3137,GP15_02_18-3,EPT,0.0,19.68113,-154.51301
3138,GP15_02_19,EPT,0.0,17.49998,-152.00007
3139,GP15_02_21,EPT,0.0,11.00013,-152.00001
3140,GP15_02_23,EPT,0.0,7.52686,-152.01638
3141,GP15_02_25,EPT,0.0,5.01547,-152.0233
3142,GP15_02_27,EPT,0.0,2.49982,-152.01363
3143,GP15_02_29,EPT,0.0,0.0022,-152.01378
3144,GP15_02_31,EPT,0.0,-2.50475,-152.00003
3145,GP15_02_33,EPT,0.0,-4.99972,-152.00247
3146,GP15_02_35,EPT,0.0,-10.49975,-151.99948
3147,GP15_02_37,EPT,0.0,-14.9986,-151.99808
3148,GP15_02_39,EPT,0.0,-19.99443,-152.09907
3149,GP17-OCE_02_1,EPT,0.0,-19.9999,-152.0003
3150,GP17-OCE_02_3,EPT,0.0,-24.9996,-151.25
3151,GP17-OCE_02_6,EPT,0.0,-32.5,-150.0012
3152,GP17-OCE_02_8,EPT,0.0,-37.5001,-149.2803
3153,GP17-OCE_02_10,EPT,1.25170576406754e-05,-42.5003,-148.4706
3154,GP17-OCE_02_12,EPT,6.5079133435378e-06,-47.5,-147.5199
3155,GP17-OCE_02_14,EPT,0.0,-52.312,-146.4033
3156,GP17-OCE_02_16,EPT,0.0,-54.9995,-145.6559
3157,GP17-OCE_02_18,EPT,0.0,-56.1052,-145.3377
3158,GP17-OCE_02_20,EPT,1.2485628117835e-06,-57.6014,-144.8581
3159,GP17-OCE_02_22,EPT,1.24266511060618e-06,-59.9971,-143.9992
3160,GP17-OCE_02_25,EPT,2.56190607586326e-05,-66.9998,-134.9994
3161,GP17-OCE_02_27,EPT,0.0,-67.0003,-115.0079
3162,GP17-OCE_02_29,EPT,1.28330669048332e-06,-66.9988,-100.001
3163,GP17-OCE_02_32,EPT,0.0,-59.9984,-82.4956
3164,GP17-OCE_02_33,EPT,0.0,-57.0001,-78.9996
3165,GP17-OCE_02_35,EPT,0.0,-54.3512,-76.5493
3166,GP17-OCE_02_37,EPT,0.0,-53.4991,-75.751
3167,GP17-OCE_02_38,EPT,0.0,-52.7019,-75.0972
3168,GP15_02_1,EQ,0.0002718440882078934,56.05909,-156.96154
3169,GP15_02_3,EQ,0.0012321505228324976,55.08013,-155.72003
3170,GP15_02_4,EQ,0.001253818072938629,55.07994,-155.72033
3171,GP15_02_5,EQ,0.0012002728286826458,53.68004,-153.79988
3172,GP15_02_6,EQ,0.0010702701615597358,52.00014,-151.99978
3173,GP15_02_8,EQ,2.43206717466016e-05,47.00009,-151.99986
3174,GP15_02_9,EQ,0.0,44.50019,-151.99984
3175,GP15_02_10,EQ,1.212411355045559e-05,41.99998,-151.99985
3176,GP15_02_12,EQ,0.00016790614902561672,37.00007,-152.00017
3177,GP15_02_14,EQ,7.08181001233812e-05,32.00006,-151.99991
3178,GP15_02_15,EQ,0.00035549923802657193,29.5003,-152.0005
3179,GP15_02_16,EQ,5.85352839841839e-05,26.99984,-152.00004
3180,GP15_02_18,EQ,4.62166574722617e-05,22.00015,-152.00005
3181,GP15_02_18-3,EQ,1.27755957606292e-05,19.68113,-154.51301
3182,GP15_02_19,EQ,6.58988850977826e-06,17.49998,-152.00007
3183,GP15_02_21,EQ,0.0,11.00013,-152.00001
3184,GP15_02_23,EQ,0.0,7.52686,-152.01638
3185,GP15_02_25,EQ,2.42824396674142e-05,5.01547,-152.0233
3186,GP15_02_27,EQ,0.0,2.49982,-152.01363
3187,GP15_02_29,EQ,0.0,0.0022,-152.01378
3188,GP15_02_31,EQ,9.19636944633602e-06,-2.50475,-152.00003
3189,GP15_02_33,EQ,0.0,-4.99972,-152.00247
3190,GP15_02_35,EQ,0.0,-10.49975,-151.99948
3191,GP15_02_37,EQ,0.0,-14.9986,-151.99808
3192,GP15_02_39,EQ,1.15341670679891e-05,-19.99443,-152.09907
3193,GP17-OCE_02_1,EQ,1.775814418983763e-05,-19.9999,-152.0003
3194,GP17-OCE_02_3,EQ,3.071021411528447e-05,-24.9996,-151.25
3195,GP17-OCE_02_6,EQ,0.000111699673242549,-32.5,-150.0012
3196,GP17-OCE_02_8,EQ,7.2378070503112e-06,-37.5001,-149.2803
3197,GP17-OCE_02_10,EQ,1.62661280451289e-05,-42.5003,-148.4706
3198,GP17-OCE_02_12,EQ,1.44680056976171e-05,-47.5,-147.5199
3199,GP17-OCE_02_14,EQ,0.0,-52.312,-146.4033
3200,GP17-OCE_02_16,EQ,2.6257422292359267e-05,-54.9995,-145.6559
3201,GP17-OCE_02_18,EQ,6.0545799869570633e-05,-56.1052,-145.3377
3202,GP17-OCE_02_20,EQ,4.94983675389855e-05,-57.6014,-144.8581
3203,GP17-OCE_02_22,EQ,1.52655852205361e-05,-59.9971,-143.9992
3204,GP17-OCE_02_25,EQ,0.0,-66.9998,-134.9994
3205,GP17-OCE_02_27,EQ,0.0,-67.0003,-115.0079
3206,GP17-OCE_02_29,EQ,0.0,-66.9988,-100.001
3207,GP17-OCE_02_32,EQ,0.0001271567149183504,-59.9984,-82.4956
3208,GP17-OCE_02_33,EQ,0.00025074047910062517,-57.0001,-78.9996
3209,GP17-OCE_02_35,EQ,6.906921869445095e-05,-54.3512,-76.5493
3210,GP17-OCE_02_37,EQ,0.0002047394954740358,-53.4991,-75.751
3211,GP17-OCE_02_38,EQ,0.0001807107055787867,-52.7019,-75.0972
3212,GP15_02_1,ET,0.01937704998025859,56.05909,-156.96154
3213,GP15_02_3,ET,0.029692499072992647,55.08013,-155.72003
3214,GP15_02_4,ET,0.03321304057216729,55.07994,-155.72033
3215,GP15_02_5,ET,0.034796117698353814,53.68004,-153.79988
3216,GP15_02_6,ET,0.032595741256901706,52.00014,-151.99978
3217,GP15_02_8,ET,0.030136782511006294,47.00009,-151.99986
3218,GP15_02_9,ET,0.036351942054521816,44.50019,-151.99984
3219,GP15_02_10,ET,0.029142652655196794,41.99998,-151.99985
3220,GP15_02_12,ET,0.036246160573584596,37.00007,-152.00017
3221,GP15_02_14,ET,0.024742843239664965,32.00006,-151.99991
3222,GP15_02_15,ET,0.024016967572823435,29.5003,-152.0005
3223,GP15_02_16,ET,0.02677392466170226,26.99984,-152.00004
3224,GP15_02_18,ET,0.028803007572158514,22.00015,-152.00005
3225,GP15_02_18-3,ET,0.025794916893275305,19.68113,-154.51301
3226,GP15_02_19,ET,0.024807301312279678,17.49998,-152.00007
3227,GP15_02_21,ET,0.021411297292836376,11.00013,-152.00001
3228,GP15_02_23,ET,0.024077624761189423,7.52686,-152.01638
3229,GP15_02_25,ET,0.01813739647497297,5.01547,-152.0233
3230,GP15_02_27,ET,0.025363649666085203,2.49982,-152.01363
3231,GP15_02_29,ET,0.027593543575261795,0.0022,-152.01378
3232,GP15_02_31,ET,0.0272560034356507,-2.50475,-152.00003
3233,GP15_02_33,ET,0.023982964235401007,-4.99972,-152.00247
3234,GP15_02_35,ET,0.02111572757924948,-10.49975,-151.99948
3235,GP15_02_37,ET,0.024042161767699778,-14.9986,-151.99808
3236,GP15_02_39,ET,0.020853257888474547,-19.99443,-152.09907
3237,GP17-OCE_02_1,ET,0.0299169543071485,-19.9999,-152.0003
3238,GP17-OCE_02_3,ET,0.032494680642066696,-24.9996,-151.25
3239,GP17-OCE_02_6,ET,0.04533914429302134,-32.5,-150.0012
3240,GP17-OCE_02_8,ET,0.032061018602223795,-37.5001,-149.2803
3241,GP17-OCE_02_10,ET,0.034827857707068914,-42.5003,-148.4706
3242,GP17-OCE_02_12,ET,0.029059558882916333,-47.5,-147.5199
3243,GP17-OCE_02_14,ET,0.03504374693397637,-52.312,-146.4033
3244,GP17-OCE_02_16,ET,0.027039988897400634,-54.9995,-145.6559
3245,GP17-OCE_02_18,ET,0.022351776065987976,-56.1052,-145.3377
3246,GP17-OCE_02_20,ET,0.02330446628134413,-57.6014,-144.8581
3247,GP17-OCE_02_22,ET,0.014146470589552098,-59.9971,-143.9992
3248,GP17-OCE_02_25,ET,0.011539301329703835,-66.9998,-134.9994
3249,GP17-OCE_02_27,ET,0.013791531669554545,-67.0003,-115.0079
3250,GP17-OCE_02_29,ET,0.017268954771408145,-66.9988,-100.001
3251,GP17-OCE_02_32,ET,0.02752211897062324,-59.9984,-82.4956
3252,GP17-OCE_02_33,ET,0.02846815039869659,-57.0001,-78.9996
3253,GP17-OCE_02_35,ET,0.03199756571728032,-54.3512,-76.5493
3254,GP17-OCE_02_37,ET,0.028340467318354573,-53.4991,-75.751
3255,GP17-OCE_02_38,ET,0.03809083178250544,-52.7019,-75.0972
3256,GP15_02_1,EU,0.0,56.05909,-156.96154
3257,GP15_02_3,EU,0.0,55.08013,-155.72003
3258,GP15_02_4,EU,0.0,55.07994,-155.72033
3259,GP15_02_5,EU,0.0,53.68004,-153.79988
3260,GP15_02_6,EU,1.469584604636e-05,52.00014,-151.99978
3261,GP15_02_8,EU,0.0,47.00009,-151.99986
3262,GP15_02_9,EU,1.70529969847702e-05,44.50019,-151.99984
3263,GP15_02_10,EU,1.6187673967622e-05,41.99998,-151.99985
3264,GP15_02_12,EU,1.61799884536724e-05,37.00007,-152.00017
3265,GP15_02_14,EU,0.0,32.00006,-151.99991
3266,GP15_02_15,EU,0.0,29.5003,-152.0005
3267,GP15_02_16,EU,0.0,26.99984,-152.00004
3268,GP15_02_18,EU,0.0,22.00015,-152.00005
3269,GP15_02_18-3,EU,0.0,19.68113,-154.51301
3270,GP15_02_19,EU,0.0,17.49998,-152.00007
3271,GP15_02_21,EU,0.0,11.00013,-152.00001
3272,GP15_02_23,EU,0.0,7.52686,-152.01638
3273,GP15_02_25,EU,0.0,5.01547,-152.0233
3274,GP15_02_27,EU,0.0,2.49982,-152.01363
3275,GP15_02_29,EU,0.0,0.0022,-152.01378
3276,GP15_02_31,EU,0.0,-2.50475,-152.00003
3277,GP15_02_33,EU,0.0,-4.99972,-152.00247
3278,GP15_02_35,EU,0.0,-10.49975,-151.99948
3279,GP15_02_37,EU,0.0,-14.9986,-151.99808
3280,GP15_02_39,EU,0.0,-19.99443,-152.09907
3281,GP17-OCE_02_1,EU,0.0,-19.9999,-152.0003
3282,GP17-OCE_02_3,EU,0.0,-24.9996,-151.25
3283,GP17-OCE_02_6,EU,0.000137775472902351,-32.5,-150.0012
3284,GP17-OCE_02_8,EU,0.0,-37.5001,-149.2803
3285,GP17-OCE_02_10,EU,1.34683540213667e-05,-42.5003,-148.4706
3286,GP17-OCE_02_12,EU,0.0,-47.5,-147.5199
3287,GP17-OCE_02_14,EU,0.0,-52.312,-146.4033
3288,GP17-OCE_02_16,EU,0.00035464402614619533,-54.9995,-145.6559
3289,GP17-OCE_02_18,EU,3.12358241006715e-05,-56.1052,-145.3377
3290,GP17-OCE_02_20,EU,0.0,-57.6014,-144.8581
3291,GP17-OCE_02_22,EU,0.0,-59.9971,-143.9992
3292,GP17-OCE_02_25,EU,2.94439226247759e-05,-66.9998,-134.9994
3293,GP17-OCE_02_27,EU,2.717077242735113e-05,-67.0003,-115.0079
3294,GP17-OCE_02_29,EU,6.2957026276633e-06,-66.9988,-100.001
3295,GP17-OCE_02_32,EU,7.5151355183701e-06,-59.9984,-82.4956
3296,GP17-OCE_02_33,EU,0.0,-57.0001,-78.9996
3297,GP17-OCE_02_35,EU,0.0,-54.3512,-76.5493
3298,GP17-OCE_02_37,EU,0.0,-53.4991,-75.751
3299,GP17-OCE_02_38,EU,6.48916375623851e-06,-52.7019,-75.0972
3300,GP15_02_1,F,0.02379893077577383,56.05909,-156.96154
3301,GP15_02_3,F,0.01422213523330176,55.08013,-155.72003
3302,GP15_02_4,F,0.010598701047976708,55.07994,-155.72033
3303,GP15_02_5,F,0.01106906249544828,53.68004,-153.79988
3304,GP15_02_6,F,0.011187661128298027,52.00014,-151.99978
3305,GP15_02_8,F,0.009841392004446028,47.00009,-151.99986
3306,GP15_02_9,F,0.008157349347983432,44.50019,-151.99984
3307,GP15_02_10,F,0.025923496070603652,41.99998,-151.99985
3308,GP15_02_12,F,0.02579824360499202,37.00007,-152.00017
3309,GP15_02_14,F,0.03460166079795802,32.00006,-151.99991
3310,GP15_02_15,F,0.030940441286909072,29.5003,-152.0005
3311,GP15_02_16,F,0.031789181870469745,26.99984,-152.00004
3312,GP15_02_18,F,0.03502550262683295,22.00015,-152.00005
3313,GP15_02_18-3,F,0.039136559603254586,19.68113,-154.51301
3314,GP15_02_19,F,0.035552105179078655,17.49998,-152.00007
3315,GP15_02_21,F,0.03809998258049045,11.00013,-152.00001
3316,GP15_02_23,F,0.03538627195773761,7.52686,-152.01638
3317,GP15_02_25,F,0.03912043005611712,5.01547,-152.0233
3318,GP15_02_27,F,0.029649188400543477,2.49982,-152.01363
3319,GP15_02_29,F,0.023529755997424517,0.0022,-152.01378
3320,GP15_02_31,F,0.022117028116512,-2.50475,-152.00003
3321,GP15_02_33,F,0.021260719239956354,-4.99972,-152.00247
3322,GP15_02_35,F,0.024458387240509846,-10.49975,-151.99948
3323,GP15_02_37,F,0.029980413542680977,-14.9986,-151.99808
3324,GP15_02_39,F,0.036166173365030176,-19.99443,-152.09907
3325,GP17-OCE_02_1,F,0.027747878510389252,-19.9999,-152.0003
3326,GP17-OCE_02_3,F,0.028907957786866768,-24.9996,-151.25
3327,GP17-OCE_02_6,F,0.014735136768564826,-32.5,-150.0012
3328,GP17-OCE_02_8,F,0.01426381733736299,-37.5001,-149.2803
3329,GP17-OCE_02_10,F,0.011459380556059166,-42.5003,-148.4706
3330,GP17-OCE_02_12,F,0.012527663591365595,-47.5,-147.5199
3331,GP17-OCE_02_14,F,0.012903720668904387,-52.312,-146.4033
3332,GP17-OCE_02_16,F,0.011552257580900666,-54.9995,-145.6559
3333,GP17-OCE_02_18,F,0.011628440381537791,-56.1052,-145.3377
3334,GP17-OCE_02_20,F,0.012027362953699765,-57.6014,-144.8581
3335,GP17-OCE_02_22,F,0.010104058646921585,-59.9971,-143.9992
3336,GP17-OCE_02_25,F,0.012389383267811381,-66.9998,-134.9994
3337,GP17-OCE_02_27,F,0.012192601161521778,-67.0003,-115.0079
3338,GP17-OCE_02_29,F,0.011158614794002012,-66.9988,-100.001
3339,GP17-OCE_02_32,F,0.010753165141516119,-59.9984,-82.4956
3340,GP17-OCE_02_33,F,0.009633028786819993,-57.0001,-78.9996
3341,GP17-OCE_02_35,F,0.009562395317520738,-54.3512,-76.5493
3342,GP17-OCE_02_37,F,0.012734313543051358,-53.4991,-75.751
3343,GP17-OCE_02_38,F,0.01596879643968486,-52.7019,-75.0972
3344,GP15_02_1,FG,0.0,56.05909,-156.96154
3345,GP15_02_3,FG,0.0,55.08013,-155.72003
3346,GP15_02_4,FG,0.0,55.07994,-155.72033
3347,GP15_02_5,FG,0.0,53.68004,-153.79988
3348,GP15_02_6,FG,0.0,52.00014,-151.99978
3349,GP15_02_8,FG,0.0,47.00009,-151.99986
3350,GP15_02_9,FG,0.0,44.50019,-151.99984
3351,GP15_02_10,FG,2.20332229003744e-05,41.99998,-151.99985
3352,GP15_02_12,FG,4.40455241238861e-05,37.00007,-152.00017
3353,GP15_02_14,FG,0.0,32.00006,-151.99991
3354,GP15_02_15,FG,7.04501596041666e-05,29.5003,-152.0005
3355,GP15_02_16,FG,6.17550206838937e-05,26.99984,-152.00004
3356,GP15_02_18,FG,3.94497325464165e-05,22.00015,-152.00005
3357,GP15_02_18-3,FG,4.90726154917628e-05,19.68113,-154.51301
3358,GP15_02_19,FG,2.70986069560975e-05,17.49998,-152.00007
3359,GP15_02_21,FG,3.98939899893658e-05,11.00013,-152.00001
3360,GP15_02_23,FG,2.63546384955383e-05,7.52686,-152.01638
3361,GP15_02_25,FG,3.10906003218295e-05,5.01547,-152.0233
3362,GP15_02_27,FG,1.93386527132063e-05,2.49982,-152.01363
3363,GP15_02_29,FG,7.22011182116184e-05,0.0022,-152.01378
3364,GP15_02_31,FG,2.03512249784658e-05,-2.50475,-152.00003
3365,GP15_02_33,FG,2.07377495174973e-05,-4.99972,-152.00247
3366,GP15_02_35,FG,2.08771730687882e-05,-10.49975,-151.99948
3367,GP15_02_37,FG,3.52660842756062e-05,-14.9986,-151.99808
3368,GP15_02_39,FG,3.42791133422481e-05,-19.99443,-152.09907
3369,GP17-OCE_02_1,FG,6.38540126698924e-06,-19.9999,-152.0003
3370,GP17-OCE_02_3,FG,7.0344111341476e-05,-24.9996,-151.25
3371,GP17-OCE_02_6,FG,0.0,-32.5,-150.0012
3372,GP17-OCE_02_8,FG,0.0,-37.5001,-149.2803
3373,GP17-OCE_02_10,FG,0.0,-42.5003,-148.4706
3374,GP17-OCE_02_12,FG,0.0,-47.5,-147.5199
3375,GP17-OCE_02_14,FG,0.0,-52.312,-146.4033
3376,GP17-OCE_02_16,FG,0.0,-54.9995,-145.6559
3377,GP17-OCE_02_18,FG,0.0,-56.1052,-145.3377
3378,GP17-OCE_02_20,FG,0.0,-57.6014,-144.8581
3379,GP17-OCE_02_22,FG,0.0,-59.9971,-143.9992
3380,GP17-OCE_02_25,FG,0.0,-66.9998,-134.9994
3381,GP17-OCE_02_27,FG,0.0,-67.0003,-115.0079
3382,GP17-OCE_02_29,FG,0.0,-66.9988,-100.001
3383,GP17-OCE_02_32,FG,0.0,-59.9984,-82.4956
3384,GP17-OCE_02_33,FG,0.0,-57.0001,-78.9996
3385,GP17-OCE_02_35,FG,0.0,-54.3512,-76.5493
3386,GP17-OCE_02_37,FG,0.0,-53.4991,-75.751
3387,GP17-OCE_02_38,FG,0.0,-52.7019,-75.0972
3388,GP15_02_1,FH,0.00011375986948714615,56.05909,-156.96154
3389,GP15_02_3,FH,6.875605269305205e-05,55.08013,-155.72003
3390,GP15_02_4,FH,0.00013995980546767394,55.07994,-155.72033
3391,GP15_02_5,FH,0.00016751410920911404,53.68004,-153.79988
3392,GP15_02_6,FH,7.498049431766589e-05,52.00014,-151.99978
3393,GP15_02_8,FH,8.031572922906334e-05,47.00009,-151.99986
3394,GP15_02_9,FH,0.0002667137675414355,44.50019,-151.99984
3395,GP15_02_10,FH,6.93757455755229e-06,41.99998,-151.99985
3396,GP15_02_12,FH,0.0,37.00007,-152.00017
3397,GP15_02_14,FH,0.0,32.00006,-151.99991
3398,GP15_02_15,FH,0.0,29.5003,-152.0005
3399,GP15_02_16,FH,0.0,26.99984,-152.00004
3400,GP15_02_18,FH,0.0,22.00015,-152.00005
3401,GP15_02_18-3,FH,0.0,19.68113,-154.51301
3402,GP15_02_19,FH,0.0,17.49998,-152.00007
3403,GP15_02_21,FH,0.0,11.00013,-152.00001
3404,GP15_02_23,FH,9.47562607198456e-07,7.52686,-152.01638
3405,GP15_02_25,FH,0.0,5.01547,-152.0233
3406,GP15_02_27,FH,1.21782769272669e-05,2.49982,-152.01363
3407,GP15_02_29,FH,6.8201639360246e-05,0.0022,-152.01378
3408,GP15_02_31,FH,3.84477952945943e-05,-2.50475,-152.00003
3409,GP15_02_33,FH,7.18263744221192e-05,-4.99972,-152.00247
3410,GP15_02_35,FH,6.57357052894789e-06,-10.49975,-151.99948
3411,GP15_02_37,FH,0.0,-14.9986,-151.99808
3412,GP15_02_39,FH,0.0,-19.99443,-152.09907
3413,GP17-OCE_02_1,FH,0.0,-19.9999,-152.0003
3414,GP17-OCE_02_3,FH,2.93729985311688e-06,-24.9996,-151.25
3415,GP17-OCE_02_6,FH,0.0,-32.5,-150.0012
3416,GP17-OCE_02_8,FH,1.373735956471409e-05,-37.5001,-149.2803
3417,GP17-OCE_02_10,FH,5.631870448958539e-05,-42.5003,-148.4706
3418,GP17-OCE_02_12,FH,9.569438156339217e-05,-47.5,-147.5199
3419,GP17-OCE_02_14,FH,0.00024830227263313823,-52.312,-146.4033
3420,GP17-OCE_02_16,FH,0.000328913081820911,-54.9995,-145.6559
3421,GP17-OCE_02_18,FH,0.0003955305291616694,-56.1052,-145.3377
3422,GP17-OCE_02_20,FH,0.0001581414122033705,-57.6014,-144.8581
3423,GP17-OCE_02_22,FH,0.0001164348903358836,-59.9971,-143.9992
3424,GP17-OCE_02_25,FH,3.453341045388736e-05,-66.9998,-134.9994
3425,GP17-OCE_02_27,FH,6.632749032068869e-05,-67.0003,-115.0079
3426,GP17-OCE_02_29,FH,0.00013554012793557332,-66.9988,-100.001
3427,GP17-OCE_02_32,FH,0.00018961187860394054,-59.9984,-82.4956
3428,GP17-OCE_02_33,FH,0.00029100010060536716,-57.0001,-78.9996
3429,GP17-OCE_02_35,FH,0.00019645221672471587,-54.3512,-76.5493
3430,GP17-OCE_02_37,FH,0.0003144500716935529,-53.4991,-75.751
3431,GP17-OCE_02_38,FH,0.0003242952235955159,-52.7019,-75.0972
3432,GP15_02_1,FJ,0.0,56.05909,-156.96154
3433,GP15_02_3,FJ,0.0,55.08013,-155.72003
3434,GP15_02_4,FJ,0.0,55.07994,-155.72033
3435,GP15_02_5,FJ,0.0,53.68004,-153.79988
3436,GP15_02_6,FJ,0.0,52.00014,-151.99978
3437,GP15_02_8,FJ,0.0,47.00009,-151.99986
3438,GP15_02_9,FJ,0.0,44.50019,-151.99984
3439,GP15_02_10,FJ,0.0,41.99998,-151.99985
3440,GP15_02_12,FJ,0.0,37.00007,-152.00017
3441,GP15_02_14,FJ,2.40954685054283e-05,32.00006,-151.99991
3442,GP15_02_15,FJ,9.55407741146492e-06,29.5003,-152.0005
3443,GP15_02_16,FJ,7.53739986293911e-05,26.99984,-152.00004
3444,GP15_02_18,FJ,3.20997823761716e-05,22.00015,-152.00005
3445,GP15_02_18-3,FJ,5.32397450709112e-05,19.68113,-154.51301
3446,GP15_02_19,FJ,0.0,17.49998,-152.00007
3447,GP15_02_21,FJ,0.0,11.00013,-152.00001
3448,GP15_02_23,FJ,0.0,7.52686,-152.01638
3449,GP15_02_25,FJ,0.0,5.01547,-152.0233
3450,GP15_02_27,FJ,0.0,2.49982,-152.01363
3451,GP15_02_29,FJ,0.0,0.0022,-152.01378
3452,GP15_02_31,FJ,0.0,-2.50475,-152.00003
3453,GP15_02_33,FJ,0.0,-4.99972,-152.00247
3454,GP15_02_35,FJ,0.0,-10.49975,-151.99948
3455,GP15_02_37,FJ,0.0,-14.9986,-151.99808
3456,GP15_02_39,FJ,0.0,-19.99443,-152.09907
3457,GP17-OCE_02_1,FJ,0.0,-19.9999,-152.0003
3458,GP17-OCE_02_3,FJ,2.49670487514935e-06,-24.9996,-151.25
3459,GP17-OCE_02_6,FJ,0.0,-32.5,-150.0012
3460,GP17-OCE_02_8,FJ,6.03982519370796e-06,-37.5001,-149.2803
3461,GP17-OCE_02_10,FJ,2.9026625046049e-06,-42.5003,-148.4706
3462,GP17-OCE_02_12,FJ,3.01832532657184e-06,-47.5,-147.5199
3463,GP17-OCE_02_14,FJ,0.0,-52.312,-146.4033
3464,GP17-OCE_02_16,FJ,0.0,-54.9995,-145.6559
3465,GP17-OCE_02_18,FJ,0.0,-56.1052,-145.3377
3466,GP17-OCE_02_20,FJ,0.0,-57.6014,-144.8581
3467,GP17-OCE_02_22,FJ,0.0,-59.9971,-143.9992
3468,GP17-OCE_02_25,FJ,0.0,-66.9998,-134.9994
3469,GP17-OCE_02_27,FJ,0.0,-67.0003,-115.0079
3470,GP17-OCE_02_29,FJ,0.0,-66.9988,-100.001
3471,GP17-OCE_02_32,FJ,3.14858263959299e-06,-59.9984,-82.4956
3472,GP17-OCE_02_33,FJ,0.0,-57.0001,-78.9996
3473,GP17-OCE_02_35,FJ,0.0,-54.3512,-76.5493
3474,GP17-OCE_02_37,FJ,0.0,-53.4991,-75.751
3475,GP17-OCE_02_38,FJ,3.69211041303225e-06,-52.7019,-75.0972
3476,GP15_02_1,FL,0.0,56.05909,-156.96154
3477,GP15_02_3,FL,0.0,55.08013,-155.72003
3478,GP15_02_4,FL,0.0,55.07994,-155.72033
3479,GP15_02_5,FL,0.0,53.68004,-153.79988
3480,GP15_02_6,FL,0.0,52.00014,-151.99978
3481,GP15_02_8,FL,0.0,47.00009,-151.99986
3482,GP15_02_9,FL,0.0,44.50019,-151.99984
3483,GP15_02_10,FL,0.0,41.99998,-151.99985
3484,GP15_02_12,FL,0.0,37.00007,-152.00017
3485,GP15_02_14,FL,0.0,32.00006,-151.99991
3486,GP15_02_15,FL,0.0,29.5003,-152.0005
3487,GP15_02_16,FL,0.0,26.99984,-152.00004
3488,GP15_02_18,FL,0.0,22.00015,-152.00005
3489,GP15_02_18-3,FL,0.0,19.68113,-154.51301
3490,GP15_02_19,FL,0.0,17.49998,-152.00007
3491,GP15_02_21,FL,0.0,11.00013,-152.00001
3492,GP15_02_23,FL,0.0,7.52686,-152.01638
3493,GP15_02_25,FL,0.0,5.01547,-152.0233
3494,GP15_02_27,FL,0.0,2.49982,-152.01363
3495,GP15_02_29,FL,0.0,0.0022,-152.01378
3496,GP15_02_31,FL,0.0,-2.50475,-152.00003
3497,GP15_02_33,FL,0.0,-4.99972,-152.00247
3498,GP15_02_35,FL,0.0,-10.49975,-151.99948
3499,GP15_02_37,FL,0.0,-14.9986,-151.99808
3500,GP15_02_39,FL,0.0,-19.99443,-152.09907
3501,GP17-OCE_02_1,FL,1.68268194646324e-06,-19.9999,-152.0003
3502,GP17-OCE_02_3,FL,0.0,-24.9996,-151.25
3503,GP17-OCE_02_6,FL,0.0,-32.5,-150.0012
3504,GP17-OCE_02_8,FL,1.0333624225223e-05,-37.5001,-149.2803
3505,GP17-OCE_02_10,FL,0.0,-42.5003,-148.4706
3506,GP17-OCE_02_12,FL,0.0,-47.5,-147.5199
3507,GP17-OCE_02_14,FL,0.0,-52.312,-146.4033
3508,GP17-OCE_02_16,FL,2.07828768273207e-06,-54.9995,-145.6559
3509,GP17-OCE_02_18,FL,0.0,-56.1052,-145.3377
3510,GP17-OCE_02_20,FL,0.0,-57.6014,-144.8581
3511,GP17-OCE_02_22,FL,0.0,-59.9971,-143.9992
3512,GP17-OCE_02_25,FL,0.0,-66.9998,-134.9994
3513,GP17-OCE_02_27,FL,0.0,-67.0003,-115.0079
3514,GP17-OCE_02_29,FL,0.0,-66.9988,-100.001
3515,GP17-OCE_02_32,FL,0.0,-59.9984,-82.4956
3516,GP17-OCE_02_33,FL,0.0,-57.0001,-78.9996
