,stn,clade,sum,lat,lon
162,GP17-OCE_02_12,MissingFromTaxDict,0.08940885598622672,-47.5,-147.5199
163,GP17-OCE_02_14,MissingFromTaxDict,0.09419842111951107,-52.312,-146.4033
164,GP17-OCE_02_16,MissingFromTaxDict,0.0957618637660813,-54.9995,-145.6559
165,GP17-OCE_02_18,MissingFromTaxDict,0.092240846559095,-56.1052,-145.3377
166,GP17-OCE_02_20,MissingFromTaxDict,0.08459297476601989,-57.6014,-144.8581
167,GP17-OCE_02_22,MissingFromTaxDict,0.07290344004559221,-59.9971,-143.9992
168,GP17-OCE_02_25,MissingFromTaxDict,0.061216051033760474,-66.9998,-134.9994
169,GP17-OCE_02_27,MissingFromTaxDict,0.06867654385350871,-67.0003,-115.0079
170,GP17-OCE_02_29,MissingFromTaxDict,0.08397580742970608,-66.9988,-100.001
171,GP17-OCE_02_32,MissingFromTaxDict,0.07808359988972859,-59.9984,-82.4956
172,GP17-OCE_02_33,MissingFromTaxDict,0.09010507006160341,-57.0001,-78.9996
173,GP17-OCE_02_35,MissingFromTaxDict,0.0899474625367449,-54.3512,-76.5493
174,GP17-OCE_02_37,MissingFromTaxDict,0.08110758235008023,-53.4991,-75.751
175,GP17-OCE_02_38,MissingFromTaxDict,0.0984594404312042,-52.7019,-75.0972
