,stn,module,sum,lat,lon
13187,GP17-OCE_02_14,M00134,4.33573966926711e-06,-52.312,-146.4033
13188,GP17-OCE_02_16,M00134,2.31756422515188e-06,-54.9995,-145.6559
13189,GP17-OCE_02_18,M00134,0.0,-56.1052,-145.3377
13190,GP17-OCE_02_20,M00134,8.20251482002122e-06,-57.6014,-144.8581
13191,GP17-OCE_02_22,M00134,1.5348776420648e-05,-59.9971,-143.9992
13192,GP17-OCE_02_25,M00134,1.1903653122367239e-05,-66.9998,-134.9994
13193,GP17-OCE_02_27,M00134,1.4360249497233e-05,-67.0003,-115.0079
13194,GP17-OCE_02_29,M00134,3.69851086246378e-05,-66.9988,-100.001
13195,GP17-OCE_02_32,M00134,7.93990404766928e-06,-59.9984,-82.4956
13196,GP17-OCE_02_33,M00134,1.591760923859858e-05,-57.0001,-78.9996
13197,GP17-OCE_02_35,M00134,2.03277494115328e-06,-54.3512,-76.5493
13198,GP17-OCE_02_37,M00134,0.0,-53.4991,-75.751
13199,GP17-OCE_02_38,M00134,0.0,-52.7019,-75.0972
13200,GP15_02_1,M00135,0.00023572141770286604,56.05909,-156.96154
13201,GP15_02_3,M00135,0.0011013213936111464,55.08013,-155.72003
13202,GP15_02_4,M00135,0.0013387716033464395,55.07994,-155.72033
13203,GP15_02_5,M00135,0.0017389102256494537,53.68004,-153.79988
13204,GP15_02_6,M00135,0.0015981148741849433,52.00014,-151.99978
13205,GP15_02_8,M00135,0.001444145370780275,47.00009,-151.99986
13206,GP15_02_9,M00135,0.002561300288975725,44.50019,-151.99984
13207,GP15_02_10,M00135,0.0007740420079737356,41.99998,-151.99985
13208,GP15_02_12,M00135,0.0005074674836435146,37.00007,-152.00017
13209,GP15_02_14,M00135,0.0005062229247121935,32.00006,-151.99991
13210,GP15_02_15,M00135,0.0007102384443662462,29.5003,-152.0005
13211,GP15_02_16,M00135,0.0007174027322824439,26.99984,-152.00004
13212,GP15_02_18,M00135,0.0005888236063949129,22.00015,-152.00005
13213,GP15_02_18-3,M00135,0.0006234538014515302,19.68113,-154.51301
13214,GP15_02_19,M00135,0.0007798122992676149,17.49998,-152.00007
13215,GP15_02_21,M00135,0.0007916128074926315,11.00013,-152.00001
13216,GP15_02_23,M00135,0.0009882056989161756,7.52686,-152.01638
13217,GP15_02_25,M00135,0.0010247590978903025,5.01547,-152.0233
13218,GP15_02_27,M00135,0.0011685799386671118,2.49982,-152.01363
13219,GP15_02_29,M00135,0.0008310365922890753,0.0022,-152.01378
13220,GP15_02_31,M00135,0.0009980515659363512,-2.50475,-152.00003
13221,GP15_02_33,M00135,0.0009280961835615958,-4.99972,-152.00247
13222,GP15_02_35,M00135,0.0010835520764493525,-10.49975,-151.99948
13223,GP15_02_37,M00135,0.0008185193707734374,-14.9986,-151.99808
13224,GP15_02_39,M00135,0.0004496059794627279,-19.99443,-152.09907
13225,GP17-OCE_02_1,M00135,0.0011016607878205282,-19.9999,-152.0003
13226,GP17-OCE_02_3,M00135,0.0009868448943973378,-24.9996,-151.25
13227,GP17-OCE_02_6,M00135,0.0009765918982410715,-32.5,-150.0012
13228,GP17-OCE_02_8,M00135,0.0011554256657847395,-37.5001,-149.2803
13229,GP17-OCE_02_10,M00135,0.0017239085138185065,-42.5003,-148.4706
13230,GP17-OCE_02_12,M00135,0.0016666093467106,-47.5,-147.5199
13231,GP17-OCE_02_14,M00135,0.001324613870314187,-52.312,-146.4033
13232,GP17-OCE_02_16,M00135,0.0008608458650994526,-54.9995,-145.6559
13233,GP17-OCE_02_18,M00135,0.000731925001964077,-56.1052,-145.3377
13234,GP17-OCE_02_20,M00135,0.0013630215929362147,-57.6014,-144.8581
13235,GP17-OCE_02_22,M00135,0.0010774621557213255,-59.9971,-143.9992
13236,GP17-OCE_02_25,M00135,0.0009821157639460195,-66.9998,-134.9994
13237,GP17-OCE_02_27,M00135,0.0008513003616228543,-67.0003,-115.0079
13238,GP17-OCE_02_29,M00135,0.0016970800924995695,-66.9988,-100.001
13239,GP17-OCE_02_32,M00135,0.0007049692955433852,-59.9984,-82.4956
13240,GP17-OCE_02_33,M00135,0.0006839281964067774,-57.0001,-78.9996
13241,GP17-OCE_02_35,M00135,0.0007914806493238204,-54.3512,-76.5493
13242,GP17-OCE_02_37,M00135,0.0008605707969037842,-53.4991,-75.751
13243,GP17-OCE_02_38,M00135,0.0008284930972802684,-52.7019,-75.0972
13244,GP15_02_1,"M00135,M00136",1.38046759177171e-05,56.05909,-156.96154
13245,GP15_02_3,"M00135,M00136",9.9205877039356e-05,55.08013,-155.72003
13246,GP15_02_4,"M00135,M00136",0.0001655662265641686,55.07994,-155.72033
13247,GP15_02_5,"M00135,M00136",0.0002485648443272168,53.68004,-153.79988
13248,GP15_02_6,"M00135,M00136",0.0001449228860967114,52.00014,-151.99978
13249,GP15_02_8,"M00135,M00136",0.0001629365033921933,47.00009,-151.99986
13250,GP15_02_9,"M00135,M00136",0.0003105483480415527,44.50019,-151.99984
13251,GP15_02_10,"M00135,M00136",3.58450219183346e-05,41.99998,-151.99985
13252,GP15_02_12,"M00135,M00136",2.52098861508811e-05,37.00007,-152.00017
13253,GP15_02_14,"M00135,M00136",0.0,32.00006,-151.99991
13254,GP15_02_15,"M00135,M00136",0.0,29.5003,-152.0005
13255,GP15_02_16,"M00135,M00136",0.0,26.99984,-152.00004
13256,GP15_02_18,"M00135,M00136",0.0,22.00015,-152.00005
13257,GP15_02_18-3,"M00135,M00136",0.0,19.68113,-154.51301
13258,GP15_02_19,"M00135,M00136",0.0,17.49998,-152.00007
13259,GP15_02_21,"M00135,M00136",0.0,11.00013,-152.00001
13260,GP15_02_23,"M00135,M00136",0.0,7.52686,-152.01638
13261,GP15_02_25,"M00135,M00136",0.0,5.01547,-152.0233
13262,GP15_02_27,"M00135,M00136",0.0,2.49982,-152.01363
13263,GP15_02_29,"M00135,M00136",0.0,0.0022,-152.01378
13264,GP15_02_31,"M00135,M00136",9.8121977574746e-06,-2.50475,-152.00003
13265,GP15_02_33,"M00135,M00136",0.0,-4.99972,-152.00247
13266,GP15_02_35,"M00135,M00136",0.0,-10.49975,-151.99948
13267,GP15_02_37,"M00135,M00136",0.0,-14.9986,-151.99808
13268,GP15_02_39,"M00135,M00136",0.0,-19.99443,-152.09907
13269,GP17-OCE_02_1,"M00135,M00136",0.0,-19.9999,-152.0003
13270,GP17-OCE_02_3,"M00135,M00136",6.621523446959855e-05,-24.9996,-151.25
13271,GP17-OCE_02_6,"M00135,M00136",5.242100689962976e-05,-32.5,-150.0012
13272,GP17-OCE_02_8,"M00135,M00136",0.00018735645692390652,-37.5001,-149.2803
13273,GP17-OCE_02_10,"M00135,M00136",0.00040135005953309706,-42.5003,-148.4706
13274,GP17-OCE_02_12,"M00135,M00136",0.00035990028553120384,-47.5,-147.5199
13275,GP17-OCE_02_14,"M00135,M00136",0.0006991707660384138,-52.312,-146.4033
13276,GP17-OCE_02_16,"M00135,M00136",0.00031492878904960584,-54.9995,-145.6559
13277,GP17-OCE_02_18,"M00135,M00136",0.0004818567974328834,-56.1052,-145.3377
13278,GP17-OCE_02_20,"M00135,M00136",0.0004711189975044899,-57.6014,-144.8581
13279,GP17-OCE_02_22,"M00135,M00136",0.000224509451943142,-59.9971,-143.9992
13280,GP17-OCE_02_25,"M00135,M00136",0.0003664025504831885,-66.9998,-134.9994
13281,GP17-OCE_02_27,"M00135,M00136",0.00031135976462056954,-67.0003,-115.0079
13282,GP17-OCE_02_29,"M00135,M00136",4.64404747270321e-05,-66.9988,-100.001
13283,GP17-OCE_02_32,"M00135,M00136",0.0002922100724454226,-59.9984,-82.4956
13284,GP17-OCE_02_33,"M00135,M00136",0.00032406269870622516,-57.0001,-78.9996
13285,GP17-OCE_02_35,"M00135,M00136",0.0004925220839423625,-54.3512,-76.5493
13286,GP17-OCE_02_37,"M00135,M00136",0.0003284712782800059,-53.4991,-75.751
13287,GP17-OCE_02_38,"M00135,M00136",0.0002222021923188244,-52.7019,-75.0972
13288,GP15_02_1,"M00135,M00177,M00179",9.07899480267779e-05,56.05909,-156.96154
13289,GP15_02_3,"M00135,M00177,M00179",0.0,55.08013,-155.72003
13290,GP15_02_4,"M00135,M00177,M00179",0.0,55.07994,-155.72033
13291,GP15_02_5,"M00135,M00177,M00179",0.0,53.68004,-153.79988
13292,GP15_02_6,"M00135,M00177,M00179",1.67464292156195e-05,52.00014,-151.99978
13293,GP15_02_8,"M00135,M00177,M00179",3.34330681374471e-05,47.00009,-151.99986
13294,GP15_02_9,"M00135,M00177,M00179",0.0,44.50019,-151.99984
13295,GP15_02_10,"M00135,M00177,M00179",1.84464191724064e-05,41.99998,-151.99985
13296,GP15_02_12,"M00135,M00177,M00179",0.0,37.00007,-152.00017
13297,GP15_02_14,"M00135,M00177,M00179",0.0,32.00006,-151.99991
13298,GP15_02_15,"M00135,M00177,M00179",0.0,29.5003,-152.0005
13299,GP15_02_16,"M00135,M00177,M00179",1.70743855637638e-05,26.99984,-152.00004
13300,GP15_02_18,"M00135,M00177,M00179",1.63609355909557e-05,22.00015,-152.00005
13301,GP15_02_18-3,"M00135,M00177,M00179",1.35678807690403e-05,19.68113,-154.51301
13302,GP15_02_19,"M00135,M00177,M00179",2.24771391031196e-05,17.49998,-152.00007
13303,GP15_02_21,"M00135,M00177,M00179",2.20602425264193e-05,11.00013,-152.00001
13304,GP15_02_23,"M00135,M00177,M00179",2.18600489846713e-05,7.52686,-152.01638
13305,GP15_02_25,"M00135,M00177,M00179",1.28941636993633e-05,5.01547,-152.0233
13306,GP15_02_27,"M00135,M00177,M00179",1.61904999459401e-05,2.49982,-152.01363
13307,GP15_02_29,"M00135,M00177,M00179",0.0,0.0022,-152.01378
13308,GP15_02_31,"M00135,M00177,M00179",0.0,-2.50475,-152.00003
13309,GP15_02_33,"M00135,M00177,M00179",2.11290278102803e-05,-4.99972,-152.00247
13310,GP15_02_35,"M00135,M00177,M00179",6.38132459838432e-05,-10.49975,-151.99948
13311,GP15_02_37,"M00135,M00177,M00179",1.46258566569374e-05,-14.9986,-151.99808
13312,GP15_02_39,"M00135,M00177,M00179",0.0,-19.99443,-152.09907
13313,GP17-OCE_02_1,"M00135,M00177,M00179",2.65315897605134e-05,-19.9999,-152.0003
13314,GP17-OCE_02_3,"M00135,M00177,M00179",3.36764843624796e-05,-24.9996,-151.25
13315,GP17-OCE_02_6,"M00135,M00177,M00179",2.94300751763851e-05,-32.5,-150.0012
13316,GP17-OCE_02_8,"M00135,M00177,M00179",6.612216914160494e-05,-37.5001,-149.2803
13317,GP17-OCE_02_10,"M00135,M00177,M00179",8.49683799634337e-05,-42.5003,-148.4706
13318,GP17-OCE_02_12,"M00135,M00177,M00179",5.82185819967136e-05,-47.5,-147.5199
13319,GP17-OCE_02_14,"M00135,M00177,M00179",4.58953266322481e-05,-52.312,-146.4033
13320,GP17-OCE_02_16,"M00135,M00177,M00179",1.88715944048081e-05,-54.9995,-145.6559
13321,GP17-OCE_02_18,"M00135,M00177,M00179",0.0002536328504974411,-56.1052,-145.3377
13322,GP17-OCE_02_20,"M00135,M00177,M00179",3.36889001536586e-05,-57.6014,-144.8581
13323,GP17-OCE_02_22,"M00135,M00177,M00179",0.000134272778326407,-59.9971,-143.9992
13324,GP17-OCE_02_25,"M00135,M00177,M00179",0.0001213400022951024,-66.9998,-134.9994
13325,GP17-OCE_02_27,"M00135,M00177,M00179",0.0001629027226973166,-67.0003,-115.0079
13326,GP17-OCE_02_29,"M00135,M00177,M00179",0.0001401093477139487,-66.9988,-100.001
13327,GP17-OCE_02_32,"M00135,M00177,M00179",0.00013458727488457198,-59.9984,-82.4956
13328,GP17-OCE_02_33,"M00135,M00177,M00179",0.00015251770143286661,-57.0001,-78.9996
13329,GP17-OCE_02_35,"M00135,M00177,M00179",0.0001316479456212916,-54.3512,-76.5493
13330,GP17-OCE_02_37,"M00135,M00177,M00179",8.874069734143713e-05,-53.4991,-75.751
13331,GP17-OCE_02_38,"M00135,M00177,M00179",5.2216693843413e-05,-52.7019,-75.0972
13332,GP15_02_1,"M00135,M00373,M00741",0.0,56.05909,-156.96154
13333,GP15_02_3,"M00135,M00373,M00741",0.0,55.08013,-155.72003
13334,GP15_02_4,"M00135,M00373,M00741",0.0,55.07994,-155.72033
13335,GP15_02_5,"M00135,M00373,M00741",0.0,53.68004,-153.79988
13336,GP15_02_6,"M00135,M00373,M00741",0.0,52.00014,-151.99978
13337,GP15_02_8,"M00135,M00373,M00741",0.0,47.00009,-151.99986
13338,GP15_02_9,"M00135,M00373,M00741",0.0,44.50019,-151.99984
13339,GP15_02_10,"M00135,M00373,M00741",0.0,41.99998,-151.99985
13340,GP15_02_12,"M00135,M00373,M00741",0.0,37.00007,-152.00017
13341,GP15_02_14,"M00135,M00373,M00741",0.0,32.00006,-151.99991
13342,GP15_02_15,"M00135,M00373,M00741",0.0,29.5003,-152.0005
13343,GP15_02_16,"M00135,M00373,M00741",0.0,26.99984,-152.00004
13344,GP15_02_18,"M00135,M00373,M00741",0.0,22.00015,-152.00005
13345,GP15_02_18-3,"M00135,M00373,M00741",0.0,19.68113,-154.51301
13346,GP15_02_19,"M00135,M00373,M00741",0.0,17.49998,-152.00007
13347,GP15_02_21,"M00135,M00373,M00741",0.0,11.00013,-152.00001
13348,GP15_02_23,"M00135,M00373,M00741",0.0,7.52686,-152.01638
13349,GP15_02_25,"M00135,M00373,M00741",0.0,5.01547,-152.0233
13350,GP15_02_27,"M00135,M00373,M00741",0.0,2.49982,-152.01363
13351,GP15_02_29,"M00135,M00373,M00741",0.0,0.0022,-152.01378
13352,GP15_02_31,"M00135,M00373,M00741",0.0,-2.50475,-152.00003
13353,GP15_02_33,"M00135,M00373,M00741",0.0,-4.99972,-152.00247
13354,GP15_02_35,"M00135,M00373,M00741",0.0,-10.49975,-151.99948
13355,GP15_02_37,"M00135,M00373,M00741",0.0,-14.9986,-151.99808
13356,GP15_02_39,"M00135,M00373,M00741",0.0,-19.99443,-152.09907
13357,GP17-OCE_02_1,"M00135,M00373,M00741",0.0,-19.9999,-152.0003
13358,GP17-OCE_02_3,"M00135,M00373,M00741",0.0,-24.9996,-151.25
13359,GP17-OCE_02_6,"M00135,M00373,M00741",0.0,-32.5,-150.0012
13360,GP17-OCE_02_8,"M00135,M00373,M00741",0.0,-37.5001,-149.2803
13361,GP17-OCE_02_10,"M00135,M00373,M00741",0.0,-42.5003,-148.4706
13362,GP17-OCE_02_12,"M00135,M00373,M00741",0.0,-47.5,-147.5199
13363,GP17-OCE_02_14,"M00135,M00373,M00741",0.0,-52.312,-146.4033
13364,GP17-OCE_02_16,"M00135,M00373,M00741",0.0,-54.9995,-145.6559
13365,GP17-OCE_02_18,"M00135,M00373,M00741",0.0,-56.1052,-145.3377
13366,GP17-OCE_02_20,"M00135,M00373,M00741",0.0,-57.6014,-144.8581
13367,GP17-OCE_02_22,"M00135,M00373,M00741",0.0,-59.9971,-143.9992
13368,GP17-OCE_02_25,"M00135,M00373,M00741",9.50881867017781e-06,-66.9998,-134.9994
13369,GP17-OCE_02_27,"M00135,M00373,M00741",9.33010560554692e-06,-67.0003,-115.0079
13370,GP17-OCE_02_29,"M00135,M00373,M00741",0.0,-66.9988,-100.001
13371,GP17-OCE_02_32,"M00135,M00373,M00741",1.03173894404742e-05,-59.9984,-82.4956
13372,GP17-OCE_02_33,"M00135,M00373,M00741",0.0,-57.0001,-78.9996
13373,GP17-OCE_02_35,"M00135,M00373,M00741",0.0,-54.3512,-76.5493
13374,GP17-OCE_02_37,"M00135,M00373,M00741",0.0,-53.4991,-75.751
13375,GP17-OCE_02_38,"M00135,M00373,M00741",0.0,-52.7019,-75.0972
13376,GP15_02_1,"M00135,M00533",0.0,56.05909,-156.96154
13377,GP15_02_3,"M00135,M00533",0.0,55.08013,-155.72003
13378,GP15_02_4,"M00135,M00533",4.27562116747212e-05,55.07994,-155.72033
13379,GP15_02_5,"M00135,M00533",0.0,53.68004,-153.79988
13380,GP15_02_6,"M00135,M00533",2.12836391016248e-05,52.00014,-151.99978
13381,GP15_02_8,"M00135,M00533",8.49825771375504e-05,47.00009,-151.99986
13382,GP15_02_9,"M00135,M00533",0.0,44.50019,-151.99984
13383,GP15_02_10,"M00135,M00533",5.5859205073750606e-05,41.99998,-151.99985
13384,GP15_02_12,"M00135,M00533",3.21705053649952e-05,37.00007,-152.00017
13385,GP15_02_14,"M00135,M00533",1.55321279826658e-05,32.00006,-151.99991
13386,GP15_02_15,"M00135,M00533",9.23794985005616e-06,29.5003,-152.0005
13387,GP15_02_16,"M00135,M00533",1.35962699859601e-05,26.99984,-152.00004
13388,GP15_02_18,"M00135,M00533",2.8897029792714002e-05,22.00015,-152.00005
13389,GP15_02_18-3,"M00135,M00533",3.0398644391910162e-05,19.68113,-154.51301
13390,GP15_02_19,"M00135,M00533",2.4939401958302017e-05,17.49998,-152.00007
13391,GP15_02_21,"M00135,M00533",1.924563914307848e-05,11.00013,-152.00001
13392,GP15_02_23,"M00135,M00533",2.77745257456383e-05,7.52686,-152.01638
13393,GP15_02_25,"M00135,M00533",3.50044376089861e-05,5.01547,-152.0233
13394,GP15_02_27,"M00135,M00533",7.67858269494957e-06,2.49982,-152.01363
13395,GP15_02_29,"M00135,M00533",9.55603035153773e-06,0.0022,-152.01378
13396,GP15_02_31,"M00135,M00533",3.23225337893281e-05,-2.50475,-152.00003
13397,GP15_02_33,"M00135,M00533",7.220683822303889e-05,-4.99972,-152.00247
13398,GP15_02_35,"M00135,M00533",7.83209471465309e-05,-10.49975,-151.99948
13399,GP15_02_37,"M00135,M00533",3.2769024360518605e-05,-14.9986,-151.99808
13400,GP15_02_39,"M00135,M00533",1.806297051320021e-05,-19.99443,-152.09907
13401,GP17-OCE_02_1,"M00135,M00533",5.949576161863715e-05,-19.9999,-152.0003
13402,GP17-OCE_02_3,"M00135,M00533",3.091144735527253e-05,-24.9996,-151.25
13403,GP17-OCE_02_6,"M00135,M00533",8.333798012734729e-05,-32.5,-150.0012
13404,GP17-OCE_02_8,"M00135,M00533",6.063976237715612e-05,-37.5001,-149.2803
13405,GP17-OCE_02_10,"M00135,M00533",6.673661881484899e-05,-42.5003,-148.4706
13406,GP17-OCE_02_12,"M00135,M00533",0.00029981085835749377,-47.5,-147.5199
13407,GP17-OCE_02_14,"M00135,M00533",3.79467209801466e-05,-52.312,-146.4033
13408,GP17-OCE_02_16,"M00135,M00533",6.02016514796438e-05,-54.9995,-145.6559
13409,GP17-OCE_02_18,"M00135,M00533",1.37183821969879e-05,-56.1052,-145.3377
13410,GP17-OCE_02_20,"M00135,M00533",1.26616000577508e-05,-57.6014,-144.8581
13411,GP17-OCE_02_22,"M00135,M00533",1.26017918263486e-05,-59.9971,-143.9992
13412,GP17-OCE_02_25,"M00135,M00533",0.0,-66.9998,-134.9994
13413,GP17-OCE_02_27,"M00135,M00533",0.0,-67.0003,-115.0079
13414,GP17-OCE_02_29,"M00135,M00533",1.30139356330221e-05,-66.9988,-100.001
13415,GP17-OCE_02_32,"M00135,M00533",2.69878511965113e-05,-59.9984,-82.4956
13416,GP17-OCE_02_33,"M00135,M00533",3.3642511976977e-05,-57.0001,-78.9996
13417,GP17-OCE_02_35,"M00135,M00533",9.13246673069848e-06,-54.3512,-76.5493
13418,GP17-OCE_02_37,"M00135,M00533",2.07636251419832e-05,-53.4991,-75.751
13419,GP17-OCE_02_38,"M00135,M00533",0.0,-52.7019,-75.0972
13420,GP15_02_1,"M00135,M00555",0.0,56.05909,-156.96154
13421,GP15_02_3,"M00135,M00555",0.00018663039940939693,55.08013,-155.72003
13422,GP15_02_4,"M00135,M00555",0.00018997550287148617,55.07994,-155.72033
13423,GP15_02_5,"M00135,M00555",0.0003429706459113821,53.68004,-153.79988
13424,GP15_02_6,"M00135,M00555",0.00030802575201999697,52.00014,-151.99978
13425,GP15_02_8,"M00135,M00555",0.0002646299410061555,47.00009,-151.99986
13426,GP15_02_9,"M00135,M00555",0.0002637045561541745,44.50019,-151.99984
13427,GP15_02_10,"M00135,M00555",1.8304523640311e-05,41.99998,-151.99985
13428,GP15_02_12,"M00135,M00555",5.4226654798857895e-05,37.00007,-152.00017
13429,GP15_02_14,"M00135,M00555",0.0,32.00006,-151.99991
13430,GP15_02_15,"M00135,M00555",2.02638899936715e-05,29.5003,-152.0005
13431,GP15_02_16,"M00135,M00555",4.76623585050082e-05,26.99984,-152.00004
13432,GP15_02_18,"M00135,M00555",1.24150628896075e-05,22.00015,-152.00005
13433,GP15_02_18-3,"M00135,M00555",0.0,19.68113,-154.51301
13434,GP15_02_19,"M00135,M00555",1.70561820253084e-05,17.49998,-152.00007
13435,GP15_02_21,"M00135,M00555",0.0,11.00013,-152.00001
13436,GP15_02_23,"M00135,M00555",0.0,7.52686,-152.01638
13437,GP15_02_25,"M00135,M00555",1.34140896549828e-05,5.01547,-152.0233
13438,GP15_02_27,"M00135,M00555",1.22857323119193e-05,2.49982,-152.01363
13439,GP15_02_29,"M00135,M00555",3.05792971249207e-05,0.0022,-152.01378
13440,GP15_02_31,"M00135,M00555",6.04904590171494e-05,-2.50475,-152.00003
13441,GP15_02_33,"M00135,M00555",4.3577424777944704e-05,-4.99972,-152.00247
13442,GP15_02_35,"M00135,M00555",5.79727800168209e-05,-10.49975,-151.99948
13443,GP15_02_37,"M00135,M00555",1.10984441690878e-05,-14.9986,-151.99808
13444,GP15_02_39,"M00135,M00555",0.0,-19.99443,-152.09907
13445,GP17-OCE_02_1,"M00135,M00555",2.01327945829778e-05,-19.9999,-152.0003
13446,GP17-OCE_02_3,"M00135,M00555",3.76334905861896e-05,-24.9996,-151.25
13447,GP17-OCE_02_6,"M00135,M00555",5.13667099252183e-05,-32.5,-150.0012
13448,GP17-OCE_02_8,"M00135,M00555",4.49812353770301e-05,-37.5001,-149.2803
13449,GP17-OCE_02_10,"M00135,M00555",0.00020955582986971466,-42.5003,-148.4706
13450,GP17-OCE_02_12,"M00135,M00555",0.00032895075595415913,-47.5,-147.5199
13451,GP17-OCE_02_14,"M00135,M00555",0.0001813251998576114,-52.312,-146.4033
13452,GP17-OCE_02_16,"M00135,M00555",0.0001004693877784731,-54.9995,-145.6559
13453,GP17-OCE_02_18,"M00135,M00555",9.38125485312507e-05,-56.1052,-145.3377
13454,GP17-OCE_02_20,"M00135,M00555",9.342431268921711e-05,-57.6014,-144.8581
13455,GP17-OCE_02_22,"M00135,M00555",2.18914358145208e-05,-59.9971,-143.9992
13456,GP17-OCE_02_25,"M00135,M00555",3.3014738808088e-05,-66.9998,-134.9994
13457,GP17-OCE_02_27,"M00135,M00555",3.96287654394797e-05,-67.0003,-115.0079
13458,GP17-OCE_02_29,"M00135,M00555",0.0,-66.9988,-100.001
13459,GP17-OCE_02_32,"M00135,M00555",6.62532833825777e-05,-59.9984,-82.4956
13460,GP17-OCE_02_33,"M00135,M00555",9.989546112238536e-05,-57.0001,-78.9996
13461,GP17-OCE_02_35,"M00135,M00555",0.0001199566234058643,-54.3512,-76.5493
13462,GP17-OCE_02_37,"M00135,M00555",9.592251050637545e-05,-53.4991,-75.751
13463,GP17-OCE_02_38,"M00135,M00555",0.0001527046139695718,-52.7019,-75.0972
13464,GP15_02_1,"M00135,M00811",4.365988130652016e-05,56.05909,-156.96154
13465,GP15_02_3,"M00135,M00811",5.65514731456773e-05,55.08013,-155.72003
13466,GP15_02_4,"M00135,M00811",1.87058426076905e-05,55.07994,-155.72033
13467,GP15_02_5,"M00135,M00811",3.654501963632e-05,53.68004,-153.79988
13468,GP15_02_6,"M00135,M00811",5.58695526417653e-05,52.00014,-151.99978
13469,GP15_02_8,"M00135,M00811",0.0,47.00009,-151.99986
13470,GP15_02_9,"M00135,M00811",0.0,44.50019,-151.99984
13471,GP15_02_10,"M00135,M00811",0.0,41.99998,-151.99985
13472,GP15_02_12,"M00135,M00811",3.06683026061541e-05,37.00007,-152.00017
13473,GP15_02_14,"M00135,M00811",3.64201621662509e-05,32.00006,-151.99991
13474,GP15_02_15,"M00135,M00811",6.49841989452226e-05,29.5003,-152.0005
13475,GP15_02_16,"M00135,M00811",5.69636828722123e-05,26.99984,-152.00004
13476,GP15_02_18,"M00135,M00811",3.63889774350566e-05,22.00015,-152.00005
13477,GP15_02_18-3,"M00135,M00811",4.52652573932639e-05,19.68113,-154.51301
13478,GP15_02_19,"M00135,M00811",4.368981492115e-05,17.49998,-152.00007
13479,GP15_02_21,"M00135,M00811",2.45325110854146e-05,11.00013,-152.00001
13480,GP15_02_23,"M00135,M00811",3.62570463210613e-05,7.52686,-152.01638
13481,GP15_02_25,"M00135,M00811",0.0,5.01547,-152.0233
13482,GP15_02_27,"M00135,M00811",1.29725123790452e-05,2.49982,-152.01363
13483,GP15_02_29,"M00135,M00811",2.2407243582916e-05,0.0022,-152.01378
13484,GP15_02_31,"M00135,M00811",1.36517534017037e-05,-2.50475,-152.00003
13485,GP15_02_33,"M00135,M00811",1.9307559895601e-05,-4.99972,-152.00247
13486,GP15_02_35,"M00135,M00811",0.0,-10.49975,-151.99948
13487,GP15_02_37,"M00135,M00811",2.4327933541877637e-05,-14.9986,-151.99808
13488,GP15_02_39,"M00135,M00811",3.16195269622461e-05,-19.99443,-152.09907
13489,GP17-OCE_02_1,"M00135,M00811",4.810374115231642e-05,-19.9999,-152.0003
13490,GP17-OCE_02_3,"M00135,M00811",6.972635196197e-05,-24.9996,-151.25
13491,GP17-OCE_02_6,"M00135,M00811",6.48970888504903e-05,-32.5,-150.0012
13492,GP17-OCE_02_8,"M00135,M00811",4.02332372679157e-05,-37.5001,-149.2803
13493,GP17-OCE_02_10,"M00135,M00811",4.85637765193512e-05,-42.5003,-148.4706
13494,GP17-OCE_02_12,"M00135,M00811",0.0,-47.5,-147.5199
13495,GP17-OCE_02_14,"M00135,M00811",0.0,-52.312,-146.4033
13496,GP17-OCE_02_16,"M00135,M00811",2.0721750719005e-05,-54.9995,-145.6559
13497,GP17-OCE_02_18,"M00135,M00811",1.76210254081999e-05,-56.1052,-145.3377
13498,GP17-OCE_02_20,"M00135,M00811",3.25272139414634e-05,-57.6014,-144.8581
13499,GP17-OCE_02_22,"M00135,M00811",1.84084998247641e-05,-59.9971,-143.9992
13500,GP17-OCE_02_25,"M00135,M00811",0.0,-66.9998,-134.9994
13501,GP17-OCE_02_27,"M00135,M00811",0.0,-67.0003,-115.0079
13502,GP17-OCE_02_29,"M00135,M00811",1.90105530325519e-05,-66.9988,-100.001
13503,GP17-OCE_02_32,"M00135,M00811",1.79037052055287e-05,-59.9984,-82.4956
13504,GP17-OCE_02_33,"M00135,M00811",0.0,-57.0001,-78.9996
13505,GP17-OCE_02_35,"M00135,M00811",4.3070152533004706e-05,-54.3512,-76.5493
13506,GP17-OCE_02_37,"M00135,M00811",2.077223075585169e-05,-53.4991,-75.751
13507,GP17-OCE_02_38,"M00135,M00811",4.72164120128162e-05,-52.7019,-75.0972
13508,GP15_02_1,M00136,0.0003584241090726694,56.05909,-156.96154
13509,GP15_02_3,M00136,0.0008896269702906112,55.08013,-155.72003
13510,GP15_02_4,M00136,0.0014251216880081198,55.07994,-155.72033
13511,GP15_02_5,M00136,0.001556275890285913,53.68004,-153.79988
13512,GP15_02_6,M00136,0.0009601559768356613,52.00014,-151.99978
13513,GP15_02_8,M00136,0.0012979639083677108,47.00009,-151.99986
13514,GP15_02_9,M00136,0.0018128565764029146,44.50019,-151.99984
13515,GP15_02_10,M00136,0.0009042728301449198,41.99998,-151.99985
13516,GP15_02_12,M00136,0.0019603177150567617,37.00007,-152.00017
13517,GP15_02_14,M00136,0.0006969403726153984,32.00006,-151.99991
13518,GP15_02_15,M00136,0.000745795717559026,29.5003,-152.0005
13519,GP15_02_16,M00136,0.0010290668023813488,26.99984,-152.00004
